"dose","p_eff_hat","p_eff_lcl","p_eff_ucl","r_eff_hat","r_eff_lcl","r_eff_ucl","q_eff_hat","q_eff_lcl","q_eff_ucl","p_eff_true","q_eff_true","r_eff_true","nR","eR","nI","eI","alpha_eff_true","scenario","replicate","method"
5,0.434590587967212,0.0859809642057992,0.769199371841709,0.250846265775491,0.000216588038288531,0.763716158057293,0.587391860450263,0.24350801271099,0.883079077560702,0.35,0.455,0.161538461538461,3,1,3,2,0.3,"sce1",85,"fixed_beta"
1,0.442870635626083,0.151005248454499,0.774901371221635,0.278057347662504,5.15126534013984e-05,0.875200872343709,0.599316332657617,0.24115908198181,0.944185556177073,0.2,0.2,0,6,3,0,0,0.3,"sce1",85,"hierarchical_beta"
2,0.271907047504875,0.00168879230135681,0.624906405965084,0.302612366690666,0.000255212673329107,0.78522366504312,0.509361130725432,0.188792092867498,0.835270861979177,0.35,0.41,0.0923076923076923,3,0,3,2,0.3,"sce1",85,"hierarchical_beta"
3,0.614427668435307,0.252526116073357,0.928786755461112,0.23019932992355,2.72934997127206e-06,0.729865438994471,0.708794114353406,0.372951850545298,0.950248519935507,0.35,0.455,0.161538461538461,3,3,3,2,0.3,"sce1",85,"hierarchical_beta"
4,0.223195816485081,0.00129450624688638,0.529345710051655,0.226138243920092,3.34169236361003e-05,0.688152243579439,0.40808316274459,0.102647665956018,0.746895223905402,0.35,0.455,0.161538461538461,3,0,3,1,0.3,"sce1",85,"hierarchical_beta"
5,0.383669897596631,0.0813323962794455,0.716815066077881,0.295966388575481,3.43739757273993e-05,0.831587214740848,0.579681150864329,0.270075378114019,0.881184791557382,0.35,0.455,0.161538461538461,3,1,3,2,0.3,"sce1",85,"hierarchical_beta"
1,0.0309034810927404,1.02743938488675e-08,0.244267672642102,0.0366654957859035,4.63991949545792e-29,0.444812466696242,0.0660021204265305,1.98015879436511e-07,0.467186614143736,0.2,0.2,0,6,0,0,0,0.3,"sce1",86,"fixed_beta"
2,0.377326644643801,0.0521318394531552,0.734508070943548,0.138785435533756,1.79671933569626e-09,0.647517569224801,0.47434628551476,0.130895452421649,0.815958698044038,0.35,0.41,0.0923076923076923,3,1,3,2,0.3,"sce1",86,"fixed_beta"
3,0.21467647958021,0.00187741423592449,0.583827656068568,0.261286266727745,5.93449680707945e-06,0.788237039452611,0.438528850036598,0.118829380239672,0.83058617783238,0.35,0.455,0.161538461538461,3,0,3,2,0.3,"sce1",86,"fixed_beta"
4,0.215779883560864,0.00628806558570231,0.573285036055243,0.304551159340725,0.000158001977445772,0.793738374298865,0.467090615514651,0.142726274428865,0.845709990479666,0.35,0.455,0.161538461538461,3,0,3,2,0.3,"sce1",86,"fixed_beta"
5,0.254525139474547,0.00927435860426695,0.664643592224639,0.326146255183976,0.000484640859572034,0.803316063244869,0.515771281628459,0.185116412822001,0.862631577017923,0.35,0.455,0.161538461538461,3,0,3,2,0.3,"sce1",86,"fixed_beta"
1,0.0578683692588854,1.82662854147118e-10,0.283895046403918,0.510387548414631,0.0222273770830365,0.974433014221318,0.540836495447489,0.0754592015163441,0.977107881108023,0.2,0.2,0,6,0,0,0,0.3,"sce1",86,"hierarchical_beta"
2,0.244175590465498,0.0229564114926294,0.629710795746482,0.497187807228044,0.0300971744306468,0.907378481061128,0.628861569678644,0.27177251253257,0.928848232687335,0.35,0.41,0.0923076923076923,3,1,3,2,0.3,"sce1",86,"hierarchical_beta"
3,0.0824378021854237,1.60687125074091e-10,0.401622406940553,0.534330922204516,0.14326585396838,0.907718120258378,0.576897116208893,0.213271885586292,0.909342651401252,0.35,0.455,0.161538461538461,3,0,3,2,0.3,"sce1",86,"hierarchical_beta"
4,0.0803554582334813,3.1805761651425e-14,0.392800289689262,0.538894698675892,0.0752211089942814,0.914037279907375,0.582196123941293,0.22362111958493,0.923342751098437,0.35,0.455,0.161538461538461,3,0,3,2,0.3,"sce1",86,"hierarchical_beta"
5,0.0758080533445625,1.66937815186055e-12,0.338115946334361,0.546845363240777,0.0806167994265891,0.927061964125307,0.584689748830634,0.19351133153753,0.930969869807724,0.35,0.455,0.161538461538461,3,0,3,2,0.3,"sce1",86,"hierarchical_beta"
1,0.276627637292636,0.0600888583336815,0.596542309970579,0.0315050649310584,2.06193205237389e-24,0.323431929581176,0.298701464775586,0.0642326050142695,0.641486279615822,0.2,0.2,0,6,2,0,0,0.3,"sce1",87,"fixed_beta"
2,0.294726296089334,0.0333895060694923,0.599477918170057,0.0633055771194916,9.82612038986613e-11,0.484004894849293,0.341697665442963,0.0652058316223591,0.675319321860648,0.35,0.41,0.0923076923076923,3,1,3,1,0.3,"sce1",87,"fixed_beta"
3,0.574329160575031,0.218710866286135,0.896847045535114,0.0676338369732809,1.19978230743616e-07,0.398845092486546,0.60565311723164,0.279045811399634,0.89769187079171,0.35,0.455,0.161538461538461,3,3,3,1,0.3,"sce1",87,"fixed_beta"
4,0.168957469986824,0.00308583645415665,0.472290238266217,0.165846169159598,0.000119338712695866,0.616904569468395,0.311572921339925,0.0537261732119255,0.681748809779413,0.35,0.455,0.161538461538461,3,0,3,1,0.3,"sce1",87,"fixed_beta"
5,0.505420146345084,0.124789708359109,0.859428996621957,0.422987790736828,0.000914743691071458,0.919380833394119,0.737214507327948,0.373477430765695,0.966541771581446,0.35,0.455,0.161538461538461,3,1,3,3,0.3,"sce1",87,"fixed_beta"
1,0.347943134370824,0.109247854864442,0.65575786098485,0.198002575610955,1.03751156429213e-10,0.840292758509009,0.482081157135271,0.168289102961904,0.895090840079147,0.2,0.2,0,6,2,0,0,0.3,"sce1",87,"hierarchical_beta"
2,0.339509993360784,0.0710322722409158,0.6553975373034,0.160001916029161,1.17671432828124e-09,0.633191451202388,0.451397308447819,0.152786171877018,0.779166984726702,0.35,0.41,0.0923076923076923,3,1,3,1,0.3,"sce1",87,"hierarchical_beta"
3,0.52386133471863,0.229962865046915,0.828591376854588,0.13447759595356,1.02344008302594e-09,0.500743713640008,0.59082068272472,0.305776797447079,0.860624383768486,0.35,0.455,0.161538461538461,3,3,3,1,0.3,"sce1",87,"hierarchical_beta"
4,0.236745530923426,0.00367341416138726,0.560484087212401,0.171077180537642,3.65239777141185e-09,0.654555287241072,0.373089553021841,0.076488376041439,0.753913443255008,0.35,0.455,0.161538461538461,3,0,3,1,0.3,"sce1",87,"hierarchical_beta"
5,0.460975867783052,0.120083968493906,0.795947334137934,0.331500611593816,2.32368678531122e-09,0.915566641267253,0.664595082582509,0.354212445611565,0.951016752165384,0.35,0.455,0.161538461538461,3,1,3,3,0.3,"sce1",87,"hierarchical_beta"
1,0.392925911552626,0.124634631764551,0.748951839792184,0.0329226632673191,5.46697186437171e-25,0.370906741607676,0.413691642189024,0.126557693709406,0.758200429439801,0.2,0.2,0,6,3,0,0,0.3,"sce1",88,"fixed_beta"
2,0.16894807341788,0.0104127280655649,0.511712633069329,0.0344616642726334,4.40421056581858e-11,0.279937291490936,0.197896550414732,0.0141909618375147,0.53272723444955,0.35,0.41,0.0923076923076923,3,1,3,0,0.3,"sce1",88,"fixed_beta"
3,0.203393848591195,0.0230175311963194,0.525131715014529,0.0518554411793456,4.35257618468746e-07,0.356253759417764,0.244680822663027,0.0379290658255618,0.574558639137844,0.35,0.455,0.161538461538461,3,1,3,0,0.3,"sce1",88,"fixed_beta"
4,0.495776125814596,0.0951208961177139,0.85304701198011,0.367746365043951,0.000735348278485288,0.897594027582572,0.704900632989862,0.337764652575152,0.94935385505249,0.35,0.455,0.161538461538461,3,1,3,3,0.3,"sce1",88,"fixed_beta"
5,0.483505047833807,0.174437949477008,0.808794169559408,0.136247065082732,6.25038923509615e-05,0.597934831970034,0.556323933361648,0.249590800492911,0.854086117120663,0.35,0.455,0.161538461538461,3,2,3,1,0.3,"sce1",88,"fixed_beta"
1,0.437476900336727,0.163294797950769,0.722622928128435,0.122238903414182,6.07306164245224e-17,0.757644688971412,0.506646413677908,0.203503235071873,0.880577740409052,0.2,0.2,0,6,3,0,0,0.3,"sce1",88,"hierarchical_beta"
2,0.264670632345454,0.0510480584260195,0.588360199845501,0.0563246034189229,1.81945537625081e-19,0.330255389481362,0.306300189204214,0.0616465023440771,0.607038754142862,0.35,0.41,0.0923076923076923,3,1,3,0,0.3,"sce1",88,"hierarchical_beta"
3,0.259737117887109,0.0454245170689434,0.516477106889689,0.0629997069012098,1.08210144046193e-13,0.386186029952461,0.305657594495999,0.0557100781139053,0.628801008266203,0.35,0.455,0.161538461538461,3,1,3,0,0.3,"sce1",88,"hierarchical_beta"
4,0.446179867432706,0.130443252448418,0.804166719724145,0.29688977290532,1.24704857634444e-13,0.976804752941067,0.631186484936694,0.270569117739327,0.984274102472858,0.35,0.455,0.161538461538461,3,1,3,3,0.3,"sce1",88,"hierarchical_beta"
5,0.41895874142188,0.149667552865622,0.721250454406636,0.0845206242224902,6.05223279113512e-24,0.428809158839498,0.468545619573381,0.181763285787792,0.7647693736668,0.35,0.455,0.161538461538461,3,2,3,1,0.3,"sce1",88,"hierarchical_beta"
1,0.159246126396095,0.00843309530149303,0.494047793013409,0.0328162716729648,1.03775478407484e-24,0.383343637049253,0.187278569888143,0.015213946820766,0.574518888849211,0.2,0.2,0,6,1,0,0,0.3,"sce1",89,"fixed_beta"
2,0.40551187091744,0.114356273313594,0.757714365353123,0.0612178858125824,7.16757559982454e-11,0.426240679194159,0.444244109314659,0.14797907991193,0.769608333381147,0.35,0.41,0.0923076923076923,3,2,3,1,0.3,"sce1",89,"fixed_beta"
3,0.200576297750385,0.0183514318030713,0.528399780492247,0.0515180536981475,4.84436135455916e-07,0.346971270630997,0.241296341963032,0.0299819825717815,0.588705420303366,0.35,0.455,0.161538461538461,3,1,3,0,0.3,"sce1",89,"fixed_beta"
4,0.092117116039704,0.00168313385576716,0.320365001351612,0.0731191253085816,2.45836187256675e-06,0.428868959342235,0.15915710147004,0.00990985101639416,0.480376136735647,0.35,0.455,0.161538461538461,3,0,3,0,0.3,"sce1",89,"fixed_beta"
5,0.358637707355701,0.0870647211551503,0.64921554254669,0.143456423218952,0.00022338416774342,0.563601049922318,0.454196279742554,0.171742707698329,0.750983808709539,0.35,0.455,0.161538461538461,3,1,3,1,0.3,"sce1",89,"fixed_beta"
1,0.206400920746809,0.0312699863591904,0.445811473695329,0.100340209265617,1.49364058742624e-15,0.683257605145451,0.285176404674399,0.0441216393024753,0.763008590737351,0.2,0.2,0,6,1,0,0,0.3,"sce1",89,"hierarchical_beta"
2,0.376657616896763,0.139320352774455,0.695016720671442,0.0668929902381948,2.78455555965327e-19,0.435956832465677,0.419935471267027,0.162503844012412,0.739279811068575,0.35,0.41,0.0923076923076923,3,2,3,1,0.3,"sce1",89,"hierarchical_beta"
3,0.208018876861813,0.0224929892713503,0.504216119290188,0.0449761345959882,4.21631606687395e-38,0.266039796156798,0.243514821764507,0.0297828691991523,0.545897241081297,0.35,0.455,0.161538461538461,3,1,3,0,0.3,"sce1",89,"hierarchical_beta"
4,0.11674740703186,0.000578592894182738,0.343951511307328,0.052722414835988,7.58679399731148e-20,0.332065880544255,0.162974201963143,0.00273282297656735,0.49465590946974,0.35,0.455,0.161538461538461,3,0,3,0,0.3,"sce1",89,"hierarchical_beta"
5,0.285156114609947,0.0591843417501515,0.613744829416799,0.0733678623205542,1.0667119007712e-23,0.401694069522448,0.338841066716407,0.0921185998465922,0.657619471404412,0.35,0.455,0.161538461538461,3,1,3,1,0.3,"sce1",89,"hierarchical_beta"
1,0.258174160786073,0.0519215980815702,0.564255955812737,0.0275183104981393,3.05526777445505e-25,0.315298988556416,0.278096277096367,0.0605158492848403,0.586223759144737,0.2,0.2,0,6,2,0,0,0.3,"sce1",90,"fixed_beta"
2,0.456451944143844,0.0613240913134728,0.785571008250372,0.257817774052305,5.92120094008427e-10,0.910276079824165,0.626242670343852,0.300020842721992,0.940034654648743,0.35,0.41,0.0923076923076923,3,1,3,3,0.3,"sce1",90,"fixed_beta"
3,0.424497248995753,0.137095539449076,0.761864650755059,0.0707396325827526,8.02580451706116e-08,0.39559895738306,0.466419148748825,0.159398944295726,0.785777730661744,0.35,0.455,0.161538461538461,3,2,3,1,0.3,"sce1",90,"fixed_beta"
4,0.436218022182563,0.116082908805275,0.769185297273366,0.204852144265828,1.21604846145497e-05,0.724499930612863,0.561987655420706,0.246082216499904,0.890972582604541,0.35,0.455,0.161538461538461,3,1,3,2,0.3,"sce1",90,"fixed_beta"
5,0.122338114541619,0.00449725115675298,0.374324584182869,0.101508799150944,0.000151941685334125,0.444051793823645,0.211562452789475,0.0149168703544062,0.568739272489571,0.35,0.455,0.161538461538461,3,0,3,0,0.3,"sce1",90,"fixed_beta"
1,0.341698087846002,0.0911376428948252,0.642639571741697,0.161262535240299,1.5143619083235e-36,0.932079235974488,0.45138784431184,0.124457805578293,0.946495368415167,0.2,0.2,0,6,2,0,0,0.3,"sce1",90,"hierarchical_beta"
2,0.45671316478905,0.110362968459777,0.825282729065172,0.329685718110247,1.57277264986976e-14,0.996368707826376,0.661899406971749,0.291323548643953,0.99776585282912,0.35,0.41,0.0923076923076923,3,1,3,3,0.3,"sce1",90,"hierarchical_beta"
3,0.427562586566602,0.149285333484032,0.762862533535192,0.0973934792530257,1.35942248873063e-22,0.544022036348414,0.486698596814918,0.198008739101129,0.793288581069938,0.35,0.455,0.161538461538461,3,2,3,1,0.3,"sce1",90,"hierarchical_beta"
4,0.390896200935496,0.116314969054375,0.739648027750473,0.156060747069817,5.00208918737123e-17,0.763901604989839,0.495358074889436,0.181279150404224,0.838980712234354,0.35,0.455,0.161538461538461,3,1,3,2,0.3,"sce1",90,"hierarchical_beta"
5,0.152839058103493,0.00260782062604505,0.430810399610223,0.0687185852720902,6.87509352001841e-24,0.381542035848503,0.211985741641808,0.00813422556998144,0.535027830153462,0.35,0.455,0.161538461538461,3,0,3,0,0.3,"sce1",90,"hierarchical_beta"
1,0.404021351412555,0.114976336538556,0.742127672496616,0.0231815662376384,3.23589049538212e-25,0.244962155249239,0.417503177779166,0.123639702429386,0.755822638410868,0.2,0.2,0,6,3,0,0,0.3,"sce1",91,"fixed_beta"
2,0.268790393357552,0.0417638716594703,0.579831772965508,0.0722535606692114,7.7142137833357e-11,0.457114350200135,0.324634398333041,0.077080223964564,0.663298904799125,0.35,0.41,0.0923076923076923,3,1,3,1,0.3,"sce1",91,"fixed_beta"
3,0.462166991245184,0.0590871744721662,0.839018254322245,0.344107093531628,6.47630143360565e-05,0.897675588972223,0.676491771432843,0.326456012384131,0.942446082494836,0.35,0.455,0.161538461538461,3,1,3,3,0.3,"sce1",91,"fixed_beta"
4,0.232583005131368,0.0109593070655001,0.602505207949893,0.293442825449331,8.9243251638991e-05,0.792029909876101,0.471836388791426,0.155916677792307,0.847465121449833,0.35,0.455,0.161538461538461,3,0,3,2,0.3,"sce1",91,"fixed_beta"
5,0.437253499441422,0.105264576385749,0.792552251690858,0.252763079025121,0.000670077935541306,0.786794338955183,0.589033118629048,0.272591585034356,0.905625184653719,0.35,0.455,0.161538461538461,3,1,3,2,0.3,"sce1",91,"fixed_beta"
1,0.430510531692709,0.160843317811733,0.741231496083421,0.352507856287763,3.55854240509604e-06,0.969829594561971,0.635026311426998,0.25017735227163,0.9835725300681,0.2,0.2,0,6,3,0,0,0.3,"sce1",91,"hierarchical_beta"
2,0.325678329844747,0.0639863848326962,0.648272901493344,0.260707855409206,1.43449617095002e-08,0.731904101400583,0.506478686664484,0.205101960783587,0.835953655694974,0.35,0.41,0.0923076923076923,3,1,3,1,0.3,"sce1",91,"hierarchical_beta"
3,0.4129806808053,0.110336414527027,0.776280473308258,0.496286200331086,3.18894833220619e-08,0.997480206733081,0.725808596955629,0.353646745010003,0.99816280496379,0.35,0.455,0.161538461538461,3,1,3,3,0.3,"sce1",91,"hierarchical_beta"
4,0.262493226260191,0.0156305901243676,0.599220025471519,0.379300273274951,1.64132757300807e-08,0.878813817006615,0.553698403241356,0.205183446401129,0.90038856301672,0.35,0.455,0.161538461538461,3,0,3,2,0.3,"sce1",91,"hierarchical_beta"
5,0.36605478831318,0.0956713617406596,0.701612621001671,0.373816649096149,4.10570641712015e-06,0.874092196706235,0.616159320127259,0.266044833294986,0.923561465044696,0.35,0.455,0.161538461538461,3,1,3,2,0.3,"sce1",91,"hierarchical_beta"
1,0.398254436240196,0.118307234847788,0.751006954164789,0.0322091025957199,2.83374338143707e-26,0.402657075836272,0.417301644104325,0.124407100891561,0.781191049306435,0.2,0.2,0,6,3,0,0,0.3,"sce1",92,"fixed_beta"
2,0.283317581284744,0.0407183113848392,0.616260001291329,0.0583986453075808,5.63438177657916e-11,0.347784448793877,0.327903483908985,0.0640920685806004,0.669397032361003,0.35,0.41,0.0923076923076923,3,1,3,1,0.3,"sce1",92,"fixed_beta"
3,0.421354856275714,0.109276286582614,0.773630144348224,0.0811594346209316,1.68773112337412e-07,0.460198936858903,0.471328677896962,0.149004252487667,0.802100237124487,0.35,0.455,0.161538461538461,3,2,3,1,0.3,"sce1",92,"fixed_beta"
4,0.179321980617254,0.00391142445346331,0.478145997112493,0.165039976919178,2.15035972402696e-05,0.652396582576814,0.320775374600904,0.0592294073359495,0.6949570431781,0.35,0.455,0.161538461538461,3,0,3,1,0.3,"sce1",92,"fixed_beta"
5,0.337046719894124,0.0572890454642943,0.678562603574598,0.155696635458081,0.00014650522193765,0.565392707028598,0.444694682202524,0.131229307420073,0.785561914161307,0.35,0.455,0.161538461538461,3,1,3,1,0.3,"sce1",92,"fixed_beta"
1,0.421361709715909,0.155632411047868,0.703749601355074,0.0724651834705496,8.63680950642129e-70,0.586998939379466,0.46195701896229,0.182900207985575,0.803825804994385,0.2,0.2,0,6,3,0,0,0.3,"sce1",92,"hierarchical_beta"
2,0.33781688256723,0.0952429897323668,0.658869064355747,0.0578620664304082,6.84705640907356e-77,0.396013537998429,0.377632927442571,0.125513743336168,0.706974532118303,0.35,0.41,0.0923076923076923,3,1,3,1,0.3,"sce1",92,"hierarchical_beta"
3,0.422522521186305,0.149037097374826,0.721749473951515,0.0508833877476819,8.01730880830446e-143,0.368984351342615,0.453402421007689,0.177741676515601,0.746801236198742,0.35,0.455,0.161538461538461,3,2,3,1,0.3,"sce1",92,"hierarchical_beta"
4,0.25717309308124,0.0290922061605073,0.53687331613254,0.0592672585059287,1.09290383460594e-65,0.417758118911486,0.303596585771695,0.0716728637555835,0.619873934995623,0.35,0.455,0.161538461538461,3,0,3,1,0.3,"sce1",92,"hierarchical_beta"
5,0.340403849871882,0.0801052374590673,0.641611337229541,0.0551227117527762,7.10901399790201e-73,0.387432244952345,0.378528911129569,0.125132153461888,0.68955753333916,0.35,0.455,0.161538461538461,3,1,3,1,0.3,"sce1",92,"hierarchical_beta"
1,0.027943970299202,4.10619563824419e-09,0.230099064530596,0.0476903220733533,1.44636298933097e-26,0.450442770807316,0.073673757416096,1.06229031739837e-07,0.463343666403857,0.2,0.2,0,6,0,0,0,0.3,"sce1",93,"fixed_beta"
2,0.280896937409789,0.0355281887604494,0.606785024406776,0.073508826650532,7.13532841066779e-11,0.510691828248865,0.336526186685792,0.0631821629142014,0.679889332553299,0.35,0.41,0.0923076923076923,3,1,3,1,0.3,"sce1",93,"fixed_beta"
3,0.315554727718724,0.062883322415048,0.664741409892712,0.0848496695567905,4.21774837714197e-07,0.468475701539514,0.376355150203085,0.104397589423958,0.709334460103517,0.35,0.455,0.161538461538461,3,1,3,1,0.3,"sce1",93,"fixed_beta"
4,0.70787453253032,0.394470845228624,0.953852759908062,0.123782980543061,2.96686872287573e-05,0.597212496203897,0.744253340590974,0.441993104538288,0.968779697149443,0.35,0.455,0.161538461538461,3,3,3,2,0.3,"sce1",93,"fixed_beta"
5,0.213005694145083,0.0142381717526484,0.556943161653383,0.173631545613924,0.000253804059817902,0.621487549315013,0.354610077660606,0.0898475529818519,0.736117513474893,0.35,0.455,0.161538461538461,3,0,3,1,0.3,"sce1",93,"fixed_beta"
1,0.116035312041386,1.20116970262036e-05,0.397032497177691,0.12661186801449,1.76167681037311e-24,0.691166771260414,0.229270286160956,0.000623645415803484,0.737409531965577,0.2,0.2,0,6,0,0,0,0.3,"sce1",93,"hierarchical_beta"
