"Task_ID","Scenario","Source_Scenario","Scenario_Group","Scenario_Attempt","True_MTD","True_OBD","Target_Toxicity","Allocation","Nmax","N_s1","N_s2","Model","CRM_r_Model","CRM_Prior_a","CRM_Prior_b","Efficacy_Model","Efficacy_Prior_a","Efficacy_Prior_b","Efficacy_Carryover_Prior_a","Efficacy_Carryover_Prior_b","Efficacy_Additive_Alpha_Prior_a","Efficacy_Additive_Alpha_Prior_b","Utility_Type","Lambda_T","m_U","Enrollment_Scheme","Arrival_Rate","T_assess","Cycle_Max","IPDE_Design","Flexible_IPDE","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","r_hat","r_cap","r_use","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Design_Early_Stopping_pct","No_OBD_Selection_pct","Duration","n_valid","ntrial_from_files"
14,14,4,"five_scenarios_txt",1,4,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,1,0.09,0.05,0.1153,0.122,0.0874,0.075,NA,NA,8.7,20.7,6.798,6.798,0.569,29.064,21.079,0.2,0.2,7.4,1163.9791,1000,1000
14,14,4,"five_scenarios_txt",1,4,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,2,0.15,0.08,0.1552,0.1703,0.1238,0.075,NA,NA,6.7,14,5.286,5.286,3.1,29.064,21.079,0.2,0.2,7.4,1163.9791,1000,1000
14,14,4,"five_scenarios_txt",1,4,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,3,0.23,0.12,0.2398,0.2016,0.1297,0.075,NA,NA,23.9,13,5.844,5.844,1.464,29.064,21.079,0.2,0.2,7.4,1163.9791,1000,1000
14,14,4,"five_scenarios_txt",1,4,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,4,0.28,0.3,0.2844,0.3557,0.2704,0.075,NA,NA,31.6,29.6,6.138,6.138,2.043,29.064,21.079,0.2,0.2,7.4,1163.9791,1000,1000
14,14,4,"five_scenarios_txt",1,4,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,5,0.39,0.4,0.3783,0.4439,0.3304,0.075,NA,NA,28.9,15.3,4.998,4.998,0.809,29.064,21.079,0.2,0.2,7.4,1163.9791,1000,1000
15,15,5,"five_scenarios_txt",1,3,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,1,0.13,0.1,0.1587,0.1286,0.0809,0.0822,NA,NA,16.2,54.2,11.673,11.673,0.98,29.13,21.468,0.4,0.4,7.1,1181.6734,1000,1000
15,15,5,"five_scenarios_txt",1,3,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,2,0.2,0.1,0.2053,0.1844,0.1228,0.0822,NA,NA,19.5,23.6,6.72,6.72,3.4,29.13,21.468,0.4,0.4,7.1,1181.6734,1000,1000
15,15,5,"five_scenarios_txt",1,3,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,3,0.32,0.1,0.2986,0.2214,0.1318,0.0822,NA,NA,34.8,10.1,5.808,5.808,1.572,29.13,21.468,0.4,0.4,7.1,1181.6734,1000,1000
15,15,5,"five_scenarios_txt",1,3,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,4,0.39,0.1,0.3456,0.3201,0.2164,0.0822,NA,NA,20.3,3.7,3.351,3.351,1.329,29.13,21.468,0.4,0.4,7.1,1181.6734,1000,1000
15,15,5,"five_scenarios_txt",1,3,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,5,0.46,0.1,0.4409,0.4144,0.2821,0.0822,NA,NA,8.8,1.3,1.578,1.578,0.381,29.13,21.468,0.4,0.4,7.1,1181.6734,1000,1000
16,16,1,"five_scenarios_txt",1,5,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,1,0.02,0.2,0.0428,0.2123,0.1994,0.0691,NA,NA,0.7,30.6,5.979,5.979,1.07,29.985,19.869,0,0,0.1,1095.5062,1000,1000
16,16,1,"five_scenarios_txt",1,5,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,2,0.06,0.2,0.0649,0.2092,0.1897,0.0691,NA,NA,0.6,23.5,5.46,5.46,3.127,29.985,19.869,0,0,0.1,1095.5062,1000,1000
16,16,1,"five_scenarios_txt",1,5,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,3,0.09,0.2,0.1202,0.2099,0.1739,0.0691,NA,NA,2.4,16,5.457,5.457,1.81,29.985,19.869,0,0,0.1,1095.5062,1000,1000
16,16,1,"five_scenarios_txt",1,5,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,4,0.14,0.2,0.1534,0.224,0.178,0.0691,NA,NA,9,17.2,5.91,5.91,2.624,29.985,19.869,0,0,0.1,1095.5062,1000,1000
16,16,1,"five_scenarios_txt",1,5,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,5,0.26,0.2,0.2313,0.2434,0.1741,0.0691,NA,NA,87.3,12.6,7.179,7.179,1.485,29.985,19.869,0,0,0.1,1095.5062,1000,1000
17,17,2,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,1,0.11,0.3,0.1874,0.3106,0.2544,0.0769,NA,NA,15.8,31.2,10.26,10.26,0.396,29.937,24.934,0.2,0.2,0.3,1378.2158,1000,1000
17,17,2,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,2,0.23,0.5,0.2381,0.4621,0.3907,0.0769,NA,NA,39.2,49.6,9.741,9.741,2.812,29.937,24.934,0.2,0.2,0.3,1378.2158,1000,1000
17,17,2,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,3,0.39,0.5,0.3364,0.4796,0.3787,0.0769,NA,NA,37,17,7.221,7.221,1.115,29.937,24.934,0.2,0.2,0.3,1378.2158,1000,1000
17,17,2,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,4,0.58,0.5,0.3846,0.4981,0.3828,0.0769,NA,NA,7.6,1.9,2.331,2.331,0.612,29.937,24.934,0.2,0.2,0.3,1378.2158,1000,1000
17,17,2,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,5,0.76,0.5,0.4801,0.5012,0.3571,0.0769,NA,NA,0.2,0,0.384,0.384,0.068,29.937,24.934,0.2,0.2,0.3,1378.2158,1000,1000
18,18,3,"five_scenarios_txt",1,5,5,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,1,0.02,0.05,0.0653,0.1475,0.1279,0.0672,NA,NA,0.7,11.6,3.714,3.714,0.188,29.931,21.75,0,0,0.7,1199.0423,1000,1000
18,18,3,"five_scenarios_txt",1,5,5,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,2,0.04,0.1,0.095,0.169,0.1405,0.0672,NA,NA,0.1,6.5,3.924,3.924,2.787,29.931,21.75,0,0,0.7,1199.0423,1000,1000
18,18,3,"five_scenarios_txt",1,5,5,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,3,0.1,0.15,0.1645,0.1917,0.1423,0.0672,NA,NA,3.4,9.5,4.716,4.716,1.418,29.931,21.75,0,0,0.7,1199.0423,1000,1000
18,18,3,"five_scenarios_txt",1,5,5,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,4,0.2,0.2,0.204,0.2364,0.1752,0.0672,NA,NA,23.2,13.8,5.691,5.691,2.347,29.931,21.75,0,0,0.7,1199.0423,1000,1000
18,18,3,"five_scenarios_txt",1,5,5,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,5,0.35,0.5,0.2922,0.4836,0.396,0.0672,NA,NA,72.6,57.9,11.886,11.886,1.441,29.931,21.75,0,0,0.7,1199.0423,1000,1000
19,19,4,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,1,0.11,0.08,0.1977,0.1331,0.0738,0.0793,NA,NA,17.8,19.9,9.144,9.144,0.398,28.995,22.901,0.2,0.2,8.5,1268.6929,1000,1000
19,19,4,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,2,0.26,0.3,0.2493,0.3121,0.2374,0.0793,NA,NA,43.9,52.8,10.341,10.341,3.559,28.995,22.901,0.2,0.2,8.5,1268.6929,1000,1000
19,19,4,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,3,0.39,0.32,0.3483,0.3674,0.2629,0.0793,NA,NA,32.8,17.2,7.017,7.017,1.333,28.995,22.901,0.2,0.2,8.5,1268.6929,1000,1000
19,19,4,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,4,0.6,0.35,0.3965,0.4503,0.3314,0.0793,NA,NA,5.2,1.5,2.169,2.169,0.74,28.995,22.901,0.2,0.2,8.5,1268.6929,1000,1000
19,19,4,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,5,0.77,0.4,0.4914,0.4934,0.346,0.0793,NA,NA,0.1,0.1,0.324,0.324,0.064,28.995,22.901,0.2,0.2,8.5,1268.6929,1000,1000
20,20,5,"five_scenarios_txt",1,3,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,1,0.07,0.05,0.1408,0.1296,0.0874,0.0767,NA,NA,5.8,12.1,5.724,5.724,0.395,29.403,21.467,0.1,0.1,4.2,1186.0545,1000,1000
20,20,5,"five_scenarios_txt",1,3,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,2,0.14,0.25,0.1856,0.2581,0.2024,0.0767,NA,NA,13,45.3,8.733,8.733,3.66,29.403,21.467,0.1,0.1,4.2,1186.0545,1000,1000
20,20,5,"five_scenarios_txt",1,3,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,3,0.31,0.25,0.2772,0.2694,0.1862,0.0767,NA,NA,44.3,27.3,8.253,8.253,1.827,29.403,21.467,0.1,0.1,4.2,1186.0545,1000,1000
20,20,5,"five_scenarios_txt",1,3,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,4,0.41,0.25,0.324,0.35,0.2528,0.0767,NA,NA,26.4,9.9,4.533,4.533,1.601,29.403,21.467,0.1,0.1,4.2,1186.0545,1000,1000
20,20,5,"five_scenarios_txt",1,3,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,5,0.52,0.25,0.4199,0.4279,0.3019,0.0767,NA,NA,10.4,1.2,2.16,2.16,0.453,29.403,21.467,0.1,0.1,4.2,1186.0545,1000,1000
21,21,1,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,1,0.37,0.5,0.4299,0.5057,0.3767,0.0862,NA,NA,59.7,60.1,20.847,20.847,0.137,23.553,22.589,37,38.5,38.5,1255.4408,1000,1000
21,21,1,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,2,0.56,0.5,0.484,0.4985,0.3533,0.0862,NA,NA,3.2,1.4,2.079,2.079,0.705,23.553,22.589,37,38.5,38.5,1255.4408,1000,1000
21,21,1,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,3,0.69,0.5,0.5753,0.4955,0.323,0.0862,NA,NA,0.1,0,0.582,0.582,0.105,23.553,22.589,37,38.5,38.5,1255.4408,1000,1000
21,21,1,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,4,0.83,0.5,0.6154,0.5005,0.3158,0.0862,NA,NA,0,0,0.045,0.045,0.017,23.553,22.589,37,38.5,38.5,1255.4408,1000,1000
21,21,1,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,5,0.88,0.5,0.6883,0.5003,0.2938,0.0862,NA,NA,0,0,0,0,0,23.553,22.589,37,38.5,38.5,1255.4408,1000,1000
22,22,2,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,1,0.07,0.08,0.2056,0.1294,0.0678,0.0823,NA,NA,16,26.9,8.727,8.727,0.634,29.367,22.821,0.1,0.1,4.5,1261.123,1000,1000
22,22,2,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,2,0.27,0.25,0.2579,0.26,0.1826,0.0823,NA,NA,51,55.4,12.222,12.222,4.036,29.367,22.821,0.1,0.1,4.5,1261.123,1000,1000
22,22,2,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,3,0.5,0.25,0.3575,0.3156,0.2084,0.0823,NA,NA,30.6,11.6,6.456,6.456,1.322,29.367,22.821,0.1,0.1,4.5,1261.123,1000,1000
22,22,2,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,4,0.56,0.5,0.4058,0.4987,0.377,0.0823,NA,NA,2.3,1.6,1.713,1.713,0.516,29.367,22.821,0.1,0.1,4.5,1261.123,1000,1000
22,22,2,"five_scenarios_txt",1,2,2,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,5,0.78,0.5,0.5003,0.5003,0.3502,0.0823,NA,NA,0,0,0.249,0.249,0.038,29.367,22.821,0.1,0.1,4.5,1261.123,1000,1000
23,23,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,1,0.32,0.05,0.3788,0.072,-0.0416,0.0918,NA,NA,73.2,19.7,17.196,17.196,0.307,20.463,18.458,18.5,19.6,74.9,1020.5954,1000,1000
23,23,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,2,0.55,0.05,0.4336,0.3383,0.2082,0.0918,NA,NA,8,5.2,2.664,2.664,1.503,20.463,18.458,18.5,19.6,74.9,1020.5954,1000,1000
23,23,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,3,0.8,0.05,0.5283,0.4464,0.2879,0.0918,NA,NA,0.3,0.2,0.573,0.573,0.181,20.463,18.458,18.5,19.6,74.9,1020.5954,1000,1000
23,23,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,4,0.94,0.05,0.5708,0.4966,0.3253,0.0918,NA,NA,0,0,0.03,0.03,0.014,20.463,18.458,18.5,19.6,74.9,1020.5954,1000,1000
23,23,3,"five_scenarios_txt",1,1,1,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,5,0.97,0.05,0.6492,0.4999,0.3052,0.0918,NA,NA,0,0,0,0,0,20.463,18.458,18.5,19.6,74.9,1020.5954,1000,1000
24,24,4,"five_scenarios_txt",1,5,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,1,0.01,0.05,0.0327,0.1527,0.1429,0.0713,NA,NA,0,1,3.282,3.282,0.105,30,21.845,0,0,0.1,1206.0296,1000,1000
24,24,4,"five_scenarios_txt",1,5,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,2,0.02,0.08,0.0514,0.1703,0.1549,0.0713,NA,NA,0.1,1.7,3.258,3.258,2.52,30,21.845,0,0,0.1,1206.0296,1000,1000
24,24,4,"five_scenarios_txt",1,5,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,3,0.05,0.2,0.1003,0.2386,0.2086,0.0713,NA,NA,0.6,4.9,3.831,3.831,1.217,30,21.845,0,0,0.1,1206.0296,1000,1000
24,24,4,"five_scenarios_txt",1,5,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,4,0.1,0.5,0.1307,0.4377,0.3984,0.0713,NA,NA,4,44.8,8.328,8.328,3.15,30,21.845,0,0,0.1,1206.0296,1000,1000
24,24,4,"five_scenarios_txt",1,5,4,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,5,0.25,0.5,0.2042,0.4654,0.4041,0.0713,NA,NA,95.3,47.5,11.301,11.301,1.163,30,21.845,0,0,0.1,1206.0296,1000,1000
25,25,5,"five_scenarios_txt",2,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,1,0.09,0.2,0.1749,0.2173,0.1648,0.0769,NA,NA,11.2,35.5,9.438,9.438,0.71,29.892,23.596,0.2,0.2,0.6,1304.9735,1000,1000
25,25,5,"five_scenarios_txt",2,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,2,0.18,0.25,0.2243,0.2679,0.2006,0.0769,NA,NA,31.5,28,8.022,8.022,3.131,29.892,23.596,0.2,0.2,0.6,1304.9735,1000,1000
25,25,5,"five_scenarios_txt",2,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,3,0.37,0.4,0.3213,0.4045,0.3081,0.0769,NA,NA,46.9,31,9.252,9.252,1.557,29.892,23.596,0.2,0.2,0.6,1304.9735,1000,1000
25,25,5,"five_scenarios_txt",2,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,4,0.63,0.45,0.3694,0.4752,0.3643,0.0769,NA,NA,10,4.9,2.697,2.697,0.823,29.892,23.596,0.2,0.2,0.6,1304.9735,1000,1000
25,25,5,"five_scenarios_txt",2,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,5,0.77,0.5,0.4654,0.5015,0.3619,0.0769,NA,NA,0.2,0,0.483,0.483,0.075,29.892,23.596,0.2,0.2,0.6,1304.9735,1000,1000
26,26,1,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,1,0.15,0.1,0.1885,0.1405,0.0839,0.083,NA,NA,24.2,28.8,10.947,10.947,0.484,28.854,23.145,0.5,0.5,10.2,1278.6471,1000,1000
26,26,1,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,2,0.22,0.2,0.2388,0.2702,0.1985,0.083,NA,NA,28.8,28.3,6.69,6.69,2.957,28.854,23.145,0.5,0.5,10.2,1278.6471,1000,1000
26,26,1,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,3,0.3,0.35,0.3364,0.3948,0.2939,0.083,NA,NA,36,27.4,7.926,7.926,1.29,28.854,23.145,0.5,0.5,10.2,1278.6471,1000,1000
26,26,1,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,4,0.62,0.45,0.3844,0.4769,0.3616,0.083,NA,NA,10.3,5.2,2.82,2.82,0.903,28.854,23.145,0.5,0.5,10.2,1278.6471,1000,1000
26,26,1,"higher_gap_above_MTD",1,3,3,0.3,"two_stage",30,6,30,"CRM","previous_dose",0.15,0.85,"previous_dose_additive",0.5,0.5,0.15,0.85,0.15,0.85,2,0.3,6,"continuous",0.0179,28,2,1,1,0,0,5,0.8,0.55,0.4795,0.5039,0.36,0.083,NA,NA,0.2,0.1,0.471,0.471,0.075,28.854,23.145,0.5,0.5,10.2,1278.6471,1000,1000
