"Scenario","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","Alpha_true","r_carry","Accrual","T_assess","Cycle_Max","Continuous_Enrollment","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Dose_Values","CRM_Theta_Prior_SD","CRM_Alpha_Grid_Length","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,1,0.3,0.3,0.2643,NA,NA,NA,40.8,14.9745,14.9745,0,27.009,27.009,17.65,395.7021,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,2,0.35,0.53,0.3195,NA,NA,NA,24.6,6.5955,6.5955,0,27.009,27.009,17.65,395.7021,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,3,0.4,0.61,0.4201,NA,NA,NA,12.1,3.6285,3.6285,0,27.009,27.009,17.65,395.7021,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,4,0.45,0.69,0.4672,NA,NA,NA,3.7,1.3995,1.3995,0,27.009,27.009,17.65,395.7021,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,5,0.5,0.77,0.5571,NA,NA,NA,1.15,0.411,0.411,0,27.009,27.009,17.65,395.7021,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,1,1,1,0.3,0.3,0.2253,NA,NA,NA,35.55,11.427,11.427,0,28.923,28.923,7.1,422.5592,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,1,1,2,0.35,0.53,0.3371,NA,NA,NA,36.05,10.3275,10.3275,0,28.923,28.923,7.1,422.5592,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,1,1,3,0.4,0.61,0.4627,NA,NA,NA,15.65,4.9125,4.9125,0,28.923,28.923,7.1,422.5592,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,1,1,4,0.45,0.69,0.5765,NA,NA,NA,4.2,1.734,1.734,0,28.923,28.923,7.1,422.5592,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,1,1,5,0.5,0.77,0.6684,NA,NA,NA,1.45,0.522,0.522,0,28.923,28.923,7.1,422.5592,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
5,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,2,1,1,0.3,0.3,0.305,0,NA,NA,61.1,18.6765,18.6765,0,26.7585,22.472,18.3,346.3746,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,2,1,2,0.35,0.53,0.3623,NA,NA,NA,15.65,5.559,5.559,3.6895,26.7585,22.472,18.3,346.3746,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,2,1,3,0.4,0.61,0.4637,NA,NA,NA,4.2,1.911,1.911,0.2565,26.7585,22.472,18.3,346.3746,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,2,1,4,0.45,0.69,0.5101,NA,NA,NA,0.55,0.489,0.489,0.3305,26.7585,22.472,18.3,346.3746,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,2,1,5,0.5,0.77,0.597,NA,NA,NA,0.2,0.123,0.123,0.01,26.7585,22.472,18.3,346.3746,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,2,1,1,0.3,0.3,0.289,0.1214,NA,NA,58.5,16.632,16.632,0,26.9295,22.181,17.25,346.2785,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,2,1,2,0.35,0.53,0.345,NA,NA,NA,16.7,6.3225,6.3225,3.779,26.9295,22.181,17.25,346.2785,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,2,1,3,0.4,0.61,0.4452,NA,NA,NA,6.1,2.6565,2.6565,0.4295,26.9295,22.181,17.25,346.2785,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,2,1,4,0.45,0.69,0.4915,NA,NA,NA,1.05,0.915,0.915,0.5055,26.9295,22.181,17.25,346.2785,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,2,1,5,0.5,0.77,0.5791,NA,NA,NA,0.4,0.4035,0.4035,0.0345,26.9295,22.181,17.25,346.2785,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_level",NA,NA,"level",0.6,0,0.0714,28,2,1,1,0.3,0.3,0.2914,NA,NA,NA,58.45,16.662,16.662,0,26.8665,22.0395,17.35,344.4058,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_level",NA,NA,"level",0.6,0,0.0714,28,2,1,2,0.35,0.53,0.3477,0.1192,NA,NA,17.05,6.4155,6.4155,3.898,26.8665,22.0395,17.35,344.4058,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_level",NA,NA,"level",0.6,0,0.0714,28,2,1,3,0.4,0.61,0.4483,0.1259,NA,NA,5.65,2.6475,2.6475,0.412,26.8665,22.0395,17.35,344.4058,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_level",NA,NA,"level",0.6,0,0.0714,28,2,1,4,0.45,0.69,0.4948,0.1487,NA,NA,1.2,0.852,0.852,0.4745,26.8665,22.0395,17.35,344.4058,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_level",NA,NA,"level",0.6,0,0.0714,28,2,1,5,0.5,0.77,0.5824,0.1479,NA,NA,0.3,0.2895,0.2895,0.0425,26.8665,22.0395,17.35,344.4058,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,2,1,1,0.3,0.3,0.2895,NA,NA,NA,55.55,17.082,17.082,0,26.967,22.3055,18.75,346.9696,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,2,1,2,0.35,0.53,0.3461,NA,NA,NA,17.95,6.534,6.534,3.738,26.967,22.3055,18.75,346.9696,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,2,1,3,0.4,0.61,0.4474,NA,NA,NA,5.85,2.295,2.295,0.495,26.967,22.3055,18.75,346.9696,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,2,1,4,0.45,0.69,0.4941,NA,NA,NA,1.55,0.822,0.822,0.4005,26.967,22.3055,18.75,346.9696,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,2,1,5,0.5,0.77,0.5822,NA,NA,NA,0.35,0.234,0.234,0.028,26.967,22.3055,18.75,346.9696,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,2,1,1,0.3,0.3,0.2446,NA,NA,NA,48.95,14.2695,14.2695,0,28.8645,24.1215,8.45,367.9579,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,2,1,2,0.35,0.53,0.3723,NA,NA,NA,31.05,10.161,10.161,3.3295,28.8645,24.1215,8.45,367.9579,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,2,1,3,0.4,0.61,0.5078,NA,NA,NA,9.35,3.276,3.276,0.918,28.8645,24.1215,8.45,367.9579,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,2,1,4,0.45,0.69,0.6218,NA,NA,NA,1.95,0.924,0.924,0.4325,28.8645,24.1215,8.45,367.9579,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,2,1,5,0.5,0.77,0.7087,NA,NA,NA,0.25,0.234,0.234,0.063,28.8645,24.1215,8.45,367.9579,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
5,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,3,1,1,0.3,0.3,0.3075,0,NA,NA,62.1,18.8745,18.8745,0,26.6655,21.939,18.85,340.8041,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,3,1,2,0.35,0.53,0.3649,NA,NA,NA,15.2,5.6925,5.6925,3.733,26.6655,21.939,18.85,340.8041,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,3,1,3,0.4,0.61,0.4665,NA,NA,NA,3.2,1.689,1.689,0.8015,26.6655,21.939,18.85,340.8041,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,3,1,4,0.45,0.69,0.5129,NA,NA,NA,0.6,0.3495,0.3495,0.16,26.6655,21.939,18.85,340.8041,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,3,1,5,0.5,0.77,0.5996,NA,NA,NA,0.05,0.06,0.06,0.032,26.6655,21.939,18.85,340.8041,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,3,1,1,0.3,0.3,0.2927,0.1179,NA,NA,58.8,16.71,16.71,0,26.9025,21.4435,17.15,339.4515,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,3,1,2,0.35,0.53,0.3488,NA,NA,NA,17.65,6.3405,6.3405,3.859,26.9025,21.4435,17.15,339.4515,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,3,1,3,0.4,0.61,0.4491,NA,NA,NA,4.85,2.589,2.589,1.128,26.9025,21.4435,17.15,339.4515,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,3,1,4,0.45,0.69,0.4954,NA,NA,NA,1.4,0.9255,0.9255,0.334,26.9025,21.4435,17.15,339.4515,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,3,1,5,0.5,0.77,0.5826,NA,NA,NA,0.15,0.3375,0.3375,0.138,26.9025,21.4435,17.15,339.4515,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_level",NA,NA,"level",0.6,0,0.0714,28,3,1,1,0.3,0.3,0.2936,NA,NA,NA,58.7,16.821,16.821,0,26.937,21.5405,17.1,340.8218,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_level",NA,NA,"level",0.6,0,0.0714,28,3,1,2,0.35,0.53,0.35,0.1189,NA,NA,18.6,6.507,6.507,3.8925,26.937,21.5405,17.1,340.8218,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_level",NA,NA,"level",0.6,0,0.0714,28,3,1,3,0.4,0.61,0.4509,0.1337,NA,NA,4.35,2.5995,2.5995,1.1045,26.937,21.5405,17.1,340.8218,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_level",NA,NA,"level",0.6,0,0.0714,28,3,1,4,0.45,0.69,0.4973,0.1437,NA,NA,1.05,0.8055,0.8055,0.2975,26.937,21.5405,17.1,340.8218,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_level",NA,NA,"level",0.6,0,0.0714,28,3,1,5,0.5,0.77,0.5848,0.1484,NA,NA,0.2,0.204,0.204,0.102,26.937,21.5405,17.1,340.8218,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,3,1,1,0.3,0.3,0.2887,NA,NA,NA,55.65,17.1015,17.1015,0,26.9655,21.859,18.7,343.1294,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,3,1,2,0.35,0.53,0.3451,NA,NA,NA,17.75,6.4455,6.4455,3.7215,26.9655,21.859,18.7,343.1294,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,3,1,3,0.4,0.61,0.4462,NA,NA,NA,5.7,2.322,2.322,1.033,26.9655,21.859,18.7,343.1294,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,3,1,4,0.45,0.69,0.4929,NA,NA,NA,1.7,0.819,0.819,0.2395,26.9655,21.859,18.7,343.1294,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,3,1,5,0.5,0.77,0.5809,NA,NA,NA,0.5,0.2775,0.2775,0.1125,26.9655,21.859,18.7,343.1294,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,3,1,1,0.3,0.3,0.2465,NA,NA,NA,51.65,14.538,14.538,0,28.8615,23.4335,8.45,361.5883,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,3,1,2,0.35,0.53,0.3758,NA,NA,NA,28.85,10.131,10.131,3.395,28.8615,23.4335,8.45,361.5883,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,3,1,3,0.4,0.61,0.5122,NA,NA,NA,9.2,3.237,3.237,1.6265,28.8615,23.4335,8.45,361.5883,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,3,1,4,0.45,0.69,0.626,NA,NA,NA,1.65,0.7635,0.7635,0.319,28.8615,23.4335,8.45,361.5883,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,3,1,5,0.5,0.77,0.7118,NA,NA,NA,0.2,0.192,0.192,0.0875,28.8615,23.4335,8.45,361.5883,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
5,"CRM","crm_fixed",NA,NA,"fixed",0.9,0,0.0714,28,1,1,1,0.3,0.3,0.2694,0,NA,NA,43.6,15.159,15.159,0,26.9955,26.9955,15.8,395.3367,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_fixed",NA,NA,"fixed",0.9,0,0.0714,28,1,1,2,0.35,0.62,0.3247,NA,NA,NA,23.7,6.4695,6.4695,0,26.9955,26.9955,15.8,395.3367,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_fixed",NA,NA,"fixed",0.9,0,0.0714,28,1,1,3,0.4,0.715,0.4251,NA,NA,NA,12,3.5385,3.5385,0,26.9955,26.9955,15.8,395.3367,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_fixed",NA,NA,"fixed",0.9,0,0.0714,28,1,1,4,0.45,0.81,0.472,NA,NA,NA,3.65,1.4025,1.4025,0,26.9955,26.9955,15.8,395.3367,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_fixed",NA,NA,"fixed",0.9,0,0.0714,28,1,1,5,0.5,0.905,0.5614,NA,NA,NA,1.25,0.426,0.426,0,26.9955,26.9955,15.8,395.3367,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_random",NA,NA,"random",0.9,0,0.0714,28,1,1,1,0.3,0.3,0.2695,0.0781,NA,NA,43.8,15.2025,15.2025,0,27.048,27.048,15.65,396.3124,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_random",NA,NA,"random",0.9,0,0.0714,28,1,1,2,0.35,0.62,0.3248,NA,NA,NA,23.75,6.471,6.471,0,27.048,27.048,15.65,396.3124,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_random",NA,NA,"random",0.9,0,0.0714,28,1,1,3,0.4,0.715,0.4252,NA,NA,NA,11.85,3.531,3.531,0,27.048,27.048,15.65,396.3124,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_random",NA,NA,"random",0.9,0,0.0714,28,1,1,4,0.45,0.81,0.4721,NA,NA,NA,3.8,1.4205,1.4205,0,27.048,27.048,15.65,396.3124,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_random",NA,NA,"random",0.9,0,0.0714,28,1,1,5,0.5,0.905,0.5615,NA,NA,NA,1.15,0.423,0.423,0,27.048,27.048,15.65,396.3124,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_level",NA,NA,"level",0.9,0,0.0714,28,1,1,1,0.3,0.3,0.2692,NA,NA,NA,43.4,15.1665,15.1665,0,26.9925,26.9925,15.85,395.4527,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_level",NA,NA,"level",0.9,0,0.0714,28,1,1,2,0.35,0.62,0.3245,0.0956,NA,NA,23.85,6.432,6.432,0,26.9925,26.9925,15.85,395.4527,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_level",NA,NA,"level",0.9,0,0.0714,28,1,1,3,0.4,0.715,0.4249,0.1157,NA,NA,12.05,3.552,3.552,0,26.9925,26.9925,15.85,395.4527,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_level",NA,NA,"level",0.9,0,0.0714,28,1,1,4,0.45,0.81,0.4718,0.1332,NA,NA,3.6,1.41,1.41,0,26.9925,26.9925,15.85,395.4527,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_level",NA,NA,"level",0.9,0,0.0714,28,1,1,5,0.5,0.905,0.5612,0.1465,NA,NA,1.25,0.432,0.432,0,26.9925,26.9925,15.85,395.4527,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,1,1,1,0.3,0.3,0.2643,NA,NA,NA,40.8,14.9745,14.9745,0,27.009,27.009,17.65,395.7021,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,1,1,2,0.35,0.62,0.3195,NA,NA,NA,24.6,6.5955,6.5955,0,27.009,27.009,17.65,395.7021,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,1,1,3,0.4,0.715,0.4201,NA,NA,NA,12.1,3.6285,3.6285,0,27.009,27.009,17.65,395.7021,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,1,1,4,0.45,0.81,0.4672,NA,NA,NA,3.7,1.3995,1.3995,0,27.009,27.009,17.65,395.7021,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.9,0,0.0714,28,1,1,5,0.5,0.905,0.5571,NA,NA,NA,1.15,0.411,0.411,0,27.009,27.009,17.65,395.7021,2000,2000,"15,20,30,35,45",1.4142,61,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.9,0,0.0714,28,1,1,1,0.3,0.3,0.2253,NA,NA,NA,35.9,11.4345,11.4345,0,28.9245,28.9245,7.15,422.5324,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.9,0,0.0714,28,1,1,2,0.35,0.62,0.3371,NA,NA,NA,35.8,10.32,10.32,0,28.9245,28.9245,7.15,422.5324,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.9,0,0.0714,28,1,1,3,0.4,0.715,0.4628,NA,NA,NA,15.65,4.911,4.911,0,28.9245,28.9245,7.15,422.5324,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.9,0,0.0714,28,1,1,4,0.45,0.81,0.5767,NA,NA,NA,4.1,1.7445,1.7445,0,28.9245,28.9245,7.15,422.5324,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
5,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.9,0,0.0714,28,1,1,5,0.5,0.905,0.6686,NA,NA,NA,1.4,0.5145,0.5145,0,28.9245,28.9245,7.15,422.5324,2000,2000,NA,NA,NA,"0.15811388,0.47434165,0.79056942,1.10679718,1.42302495",-2,2,1,1.83,1.21,1,0
5,"CRM","crm_fixed",NA,NA,"fixed",0.9,0,0.0714,28,2,1,1,0.3,0.3,0.3172,0,NA,NA,67.45,20.1135,20.1135,0,26.571,22.6015,19.95,346.2427,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_fixed",NA,NA,"fixed",0.9,0,0.0714,28,2,1,2,0.35,0.62,0.3749,NA,NA,NA,10.4,4.818,4.818,3.5425,26.571,22.6015,19.95,346.2427,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_fixed",NA,NA,"fixed",0.9,0,0.0714,28,2,1,3,0.4,0.715,0.4765,NA,NA,NA,1.95,1.3095,1.3095,0.1775,26.571,22.6015,19.95,346.2427,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_fixed",NA,NA,"fixed",0.9,0,0.0714,28,2,1,4,0.45,0.81,0.5226,NA,NA,NA,0.15,0.291,0.291,0.246,26.571,22.6015,19.95,346.2427,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_fixed",NA,NA,"fixed",0.9,0,0.0714,28,2,1,5,0.5,0.905,0.6084,NA,NA,NA,0.1,0.039,0.039,0.0035,26.571,22.6015,19.95,346.2427,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"CRM","crm_random",NA,NA,"random",0.9,0,0.0714,28,2,1,1,0.3,0.3,0.2977,0.1537,NA,NA,64.2,17.3835,17.3835,0,26.736,22.065,18.65,343.9629,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
