"Scenario","True_MTD","Model","Method","CRM_r_model","CFO_Method","Nmax_eff","Cycle_Max","Alpha_low","Alpha_high","MTD_sel_low","MTD_sel_high","Drop_pp"
10,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,2,0.9,1.5,40.98,34.5768,6.4032
10,3,"CRM","crm_random","random",NA,30,2,0.9,1.5,37.7159,31.3649,6.351
10,3,"CRM","crm_random","random",NA,45,2,0.3,0.9,46.4624,40.1671,6.2953
10,3,"CRM","crm_fixed","fixed",NA,30,3,0,0.6,40.0891,33.7973,6.2918
10,3,"CFO","cfo_pride",NA,"pride",45,2,0.9,1.2,31.1247,24.833,6.2917
10,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0,1.2,43.7082,37.4165,6.2917
10,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0.9,1.2,43.7082,37.4165,6.2917
10,3,"CRM","crm_random","random",NA,45,3,1.2,1.5,29.805,23.5655,6.2395
10,3,"CRM","crm_random","random",NA,45,3,0.9,1.2,35.9889,29.805,6.1839
10,3,"CRM","crm_level","level",NA,45,3,1.2,1.5,28.9694,22.7855,6.1839
10,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0.6,1.5,46.3808,40.2561,6.1247
10,3,"CRM","crm_random","random",NA,30,3,0.6,1.2,37.0474,31.0306,6.0168
10,3,"CRM","crm_fixed","fixed",NA,30,3,1.2,1.5,24.8886,18.8753,6.0133
10,3,"CRM","crm_random","random",NA,30,3,1.2,1.5,31.0306,25.0696,5.961
10,3,"CRM","crm_random","random",NA,45,2,1.2,1.5,35.4318,29.5822,5.8496
10,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,1.2,1.5,37.4165,31.5702,5.8463
10,3,"CRM","crm_level","level",NA,30,3,0,0.9,39.0869,33.2591,5.8278
10,3,"CRM","crm_fixed","fixed",NA,30,2,1.2,1.5,31.5702,25.8352,5.735
10,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,1.2,1.5,32.6837,26.9488,5.7349
10,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,1.2,1.5,42.706,37.0267,5.6793
10,3,"CRM","crm_level","level",NA,45,3,0.6,0.9,41.1142,35.4875,5.6267
10,3,"CRM","crm_fixed","fixed",NA,45,2,0,0.6,47.8285,42.2049,5.6236
10,3,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0.9,1.5,45.8797,40.2561,5.6236
10,3,"CRM","crm_random","random",NA,30,3,0.3,0.9,39.1643,33.5933,5.571
10,3,"CRM","crm_random","random",NA,45,3,0.6,0.9,41.5042,35.9889,5.5153
10,3,"CFO","cfo_pride",NA,"pride",30,2,1.2,1.5,25.167,19.6548,5.5122
10,3,"CRM","crm_alpha_crm","alpha_crm",NA,30,2,0.3,1.5,40.0334,34.5768,5.4566
10,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0.6,0.9,42.2049,36.971,5.23390000000001
10,3,"CRM","crm_fixed","fixed",NA,30,3,0.3,0.6,39.0312,33.7973,5.2339
10,3,"CRM","crm_fixed","fixed",NA,45,3,0.3,0.6,43.931,38.6971,5.2339
10,3,"CFO","cfo_pride",NA,"pride",30,2,0.9,1.2,30.3452,25.167,5.1782
10,3,"CRM","crm_random","random",NA,30,2,0.9,1.2,37.7159,32.6462,5.0697
10,3,"CRM","crm_level","level",NA,45,2,0.9,1.2,42.1727,37.1031,5.0696
10,3,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,1.2,1.5,32.5724,27.5612,5.0112
11,5,"CRM","crm_fixed","fixed",NA,30,3,0,1.5,88.7465,65.0139,23.7326
11,5,"CRM","crm_fixed","fixed",NA,45,3,0,1.5,91.7549,68.6351,23.1198
11,5,"CFO","cfo_pride",NA,"pride",45,3,0,1.5,58.3287,35.766,22.5627
11,5,"CFO","cfo_pride",NA,"pride",30,3,0,1.5,58.3287,35.9889,22.3398
11,5,"CRM","crm_fixed","fixed",NA,45,3,0.3,1.5,89.5265,68.6351,20.8914
11,5,"CRM","crm_fixed","fixed",NA,30,3,0.3,1.5,85.6825,65.0139,20.6686
11,5,"CFO","cfo_pride",NA,"pride",45,3,0.3,1.5,55.5432,35.766,19.7772
11,5,"CFO","cfo_pride",NA,"pride",30,3,0.3,1.5,55.5989,35.9889,19.61
11,5,"CFO","cfo_pride",NA,"pride",30,2,0,1.5,58.3287,40.2786,18.0501
11,5,"CRM","crm_fixed","fixed",NA,45,3,0,1.2,91.7549,73.8719,17.883
11,5,"CRM","crm_fixed","fixed",NA,45,2,0,1.5,92.2006,74.6518,17.5488
11,5,"CRM","crm_random","random",NA,45,3,0,1.5,92.8134,75.2646,17.5488
11,5,"CRM","crm_fixed","fixed",NA,30,3,0,1.2,88.7465,71.3649,17.3816
11,5,"CRM","crm_level","level",NA,45,3,0,1.5,92.9805,75.766,17.2145
11,5,"CFO","cfo_pride",NA,"pride",45,3,0,1.2,58.3287,41.1699,17.1588
11,5,"CRM","crm_fixed","fixed",NA,45,3,0.6,1.5,85.6267,68.6351,16.9916
11,5,"CFO","cfo_pride",NA,"pride",30,3,0,1.2,58.3287,41.4485,16.8802
11,5,"CRM","crm_fixed","fixed",NA,30,3,0.6,1.5,81.5599,65.0139,16.546
11,5,"CFO","cfo_pride",NA,"pride",45,3,0.6,1.5,52.0891,35.766,16.3231
11,5,"CRM","crm_random","random",NA,30,3,0,1.5,89.5822,73.2591,16.3231
11,5,"CRM","crm_level","level",NA,30,3,0,1.5,90.0279,73.8719,16.156
11,5,"CFO","cfo_pride",NA,"pride",30,3,0.6,1.5,52.1448,35.9889,16.1559
11,5,"CRM","crm_fixed","fixed",NA,45,3,0.3,1.2,89.5265,73.8719,15.6546
11,5,"CRM","crm_fixed","fixed",NA,45,2,0.3,1.5,90.1393,74.6518,15.4875
11,5,"CRM","crm_random","random",NA,45,3,0.3,1.5,90.5292,75.2646,15.2646
11,5,"CFO","cfo_pride",NA,"pride",30,2,0.3,1.5,55.4875,40.2786,15.2089
11,5,"CRM","crm_level","level",NA,45,3,0.3,1.5,90.7521,75.766,14.9861
11,5,"CRM","crm_fixed","fixed",NA,30,2,0,1.5,88.2451,73.5376,14.7075
11,5,"CFO","cfo_pride",NA,"pride",45,3,0.3,1.2,55.5432,41.1699,14.3733
11,5,"CRM","crm_fixed","fixed",NA,30,3,0.3,1.2,85.6825,71.3649,14.3176
11,5,"CRM","crm_level","level",NA,30,3,0.3,1.5,88.1337,73.8719,14.2618
11,5,"CRM","crm_random","random",NA,30,3,0.3,1.5,87.5209,73.2591,14.2618
11,5,"CFO","cfo_pride",NA,"pride",30,3,0.3,1.2,55.5989,41.4485,14.1504
11,5,"CRM","crm_level","level",NA,45,2,0,1.5,92.7019,78.663,14.0389
11,5,"CFO","cfo_pride",NA,"pride",30,2,0,1.2,58.3287,44.3454,13.9833
11,5,"CRM","crm_random","random",NA,30,3,0,1.2,89.5822,75.7103,13.8719
11,5,"CRM","crm_random","random",NA,45,2,0,1.5,92.4234,78.7187,13.7047
11,5,"CFO","cfo_pride",NA,"pride",45,2,0,1.5,58.3287,44.624,13.7047
11,5,"CRM","crm_fixed","fixed",NA,45,2,0,1.2,92.2006,78.6072,13.5934
11,5,"CRM","crm_fixed","fixed",NA,30,2,0.3,1.5,87.1309,73.5376,13.5933
11,5,"CRM","crm_random","random",NA,45,3,0,1.2,92.8134,79.3872,13.4262
11,5,"CRM","crm_fixed","fixed",NA,45,2,0.6,1.5,87.7437,74.6518,13.0919
11,5,"CRM","crm_level","level",NA,45,3,0,1.2,92.9805,79.9443,13.0362
11,5,"CFO","cfo_pride",NA,"pride",45,2,0.3,1.5,57.4373,44.624,12.8133
11,5,"CRM","crm_level","level",NA,30,3,0,1.2,90.0279,77.493,12.5349
11,5,"CRM","crm_fixed","fixed",NA,30,3,0,0.9,88.7465,76.3788,12.3677
11,5,"CRM","crm_level","level",NA,45,2,0.3,1.5,90.8635,78.663,12.2005
11,5,"CFO","cfo_pride",NA,"pride",30,2,0.6,1.5,52.4234,40.2786,12.1448
11,5,"CRM","crm_random","random",NA,30,3,0.3,1.2,87.5209,75.7103,11.8106
11,5,"CRM","crm_level","level",NA,45,3,0.6,1.5,87.5209,75.766,11.7549
11,5,"CRM","crm_fixed","fixed",NA,45,3,0.6,1.2,85.6267,73.8719,11.7548
11,5,"CFO","cfo_pride",NA,"pride",30,3,0.9,1.5,47.6323,35.9889,11.6434
11,5,"CRM","crm_fixed","fixed",NA,30,2,0,1.2,88.2451,76.6017,11.6434
11,5,"CFO","cfo_pride",NA,"pride",45,3,0.9,1.5,47.3538,35.766,11.5878
11,5,"CRM","crm_fixed","fixed",NA,45,3,0.9,1.5,80.2228,68.6351,11.5877
11,5,"CRM","crm_fixed","fixed",NA,45,2,0.3,1.2,90.1393,78.6072,11.5321
11,5,"CRM","crm_fixed","fixed",NA,45,3,0,0.9,91.7549,80.2228,11.5321
11,5,"CRM","crm_random","random",NA,45,2,0.3,1.5,90.195,78.7187,11.4763
11,5,"CRM","crm_level","level",NA,30,3,0.6,1.5,85.2368,73.8719,11.3649
11,5,"CRM","crm_fixed","fixed",NA,30,3,0.9,1.5,76.3788,65.0139,11.3649
11,5,"CRM","crm_random","random",NA,45,3,0.6,1.5,86.6295,75.2646,11.3649
11,5,"CRM","crm_random","random",NA,30,2,0,1.5,89.2479,77.9944,11.2535
11,5,"CFO","cfo_pride",NA,"pride",30,2,0.3,1.2,55.4875,44.3454,11.1421
11,5,"CRM","crm_random","random",NA,45,3,0.3,1.2,90.5292,79.3872,11.142
11,5,"CRM","crm_level","level",NA,30,2,0,1.5,89.415,78.3287,11.0863
11,5,"CFO","cfo_pride",NA,"pride",45,3,0,0.9,58.3287,47.3538,10.9749
11,5,"CRM","crm_random","random",NA,30,3,0.6,1.5,84.234,73.2591,10.9749
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,30,3,0,1.5,92.0891,81.1699,10.9192
11,5,"CFO","cfo_pride",NA,"pride",45,3,0.6,1.2,52.0891,41.1699,10.9192
11,5,"CFO","cfo_pride",NA,"pride",45,2,0.6,1.5,55.4875,44.624,10.8635
11,5,"CRM","crm_level","level",NA,45,3,0.3,1.2,90.7521,79.9443,10.8078
11,5,"CFO","cfo_pride",NA,"pride",30,3,0,0.9,58.3287,47.6323,10.6964
11,5,"CFO","cfo_pride",NA,"pride",30,3,0.6,1.2,52.1448,41.4485,10.6963
11,5,"CRM","crm_level","level",NA,45,2,0,1.2,92.7019,82.0056,10.6963
11,5,"CRM","crm_level","level",NA,30,3,0.3,1.2,88.1337,77.493,10.6407
11,5,"CRM","crm_fixed","fixed",NA,30,2,0.6,1.5,84.1783,73.5376,10.6407
11,5,"CRM","crm_fixed","fixed",NA,30,2,0.3,1.2,87.1309,76.6017,10.5292
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0,1.5,93.8719,83.454,10.4179
11,5,"CRM","crm_random","random",NA,30,2,0.3,1.5,88.2451,77.9944,10.2507
11,5,"CRM","crm_fixed","fixed",NA,30,3,0.6,1.2,81.5599,71.3649,10.195
11,5,"CRM","crm_random","random",NA,45,2,0.6,1.5,88.9136,78.7187,10.1949
11,5,"CRM","crm_level","level",NA,45,2,0.6,1.5,88.8579,78.663,10.1949
11,5,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0,1.5,92.5348,82.7855,9.74930000000001
11,5,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0,1.5,93.7604,84.0669,9.6935
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,30,3,0.3,1.5,90.8078,81.1699,9.6379
11,5,"CRM","crm_fixed","fixed",NA,45,2,0.9,1.5,84.2897,74.6518,9.6379
11,5,"CRM","crm_level","level",NA,30,2,0.3,1.5,87.9109,78.3287,9.5822
11,5,"CRM","crm_random","random",NA,45,2,0,1.2,92.4234,82.8969,9.5265
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0,1.5,93.1476,83.6212,9.5264
11,5,"CRM","crm_random","random",NA,45,3,0,0.9,92.8134,83.3426,9.4708
11,5,"CFO","cfo_pride",NA,"pride",45,2,0,1.2,58.3287,48.9694,9.3593
11,5,"CRM","crm_fixed","fixed",NA,30,3,0.3,0.9,85.6825,76.3788,9.30370000000001
11,5,"CRM","crm_fixed","fixed",NA,45,3,0.3,0.9,89.5265,80.2228,9.30369999999999
11,5,"CFO","cfo_pride",NA,"pride",30,2,0,0.9,58.3287,49.1922,9.1365
11,5,"CRM","crm_fixed","fixed",NA,45,2,0.6,1.2,87.7437,78.6072,9.1365
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0.3,1.5,92.5348,83.454,9.08080000000001
11,5,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0,1.5,94.429,85.4039,9.02510000000001
11,5,"CRM","crm_random","random",NA,30,3,0,0.9,89.5822,80.5571,9.02509999999999
11,5,"CFO","cfo_pride",NA,"pride",30,2,0.9,1.5,49.1922,40.2786,8.9136
11,5,"CRM","crm_level","level",NA,45,2,0.3,1.2,90.8635,82.0056,8.8579
11,5,"CRM","crm_level","level",NA,45,3,0,0.9,92.9805,84.3454,8.63510000000001
11,5,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0.3,1.5,91.4206,82.7855,8.63509999999999
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0.3,1.5,92.2006,83.6212,8.57939999999999
11,5,"CRM","crm_level","level",NA,45,3,0.9,1.5,84.3454,75.766,8.57939999999999
11,5,"CRM","crm_random","random",NA,30,3,0.6,1.2,84.234,75.7103,8.52369999999999
11,5,"CFO","cfo_pride",NA,"pride",45,2,0.3,1.2,57.4373,48.9694,8.4679
11,5,"CRM","crm_level","level",NA,30,3,0,0.9,90.0279,81.6713,8.3566
11,5,"CFO","cfo_pride",NA,"pride",45,2,0.9,1.5,52.9248,44.624,8.3008
11,5,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0.3,1.5,92.3677,84.0669,8.3008
11,5,"CFO","cfo_pride",NA,"pride",45,3,0.3,0.9,55.5432,47.3538,8.1894
11,5,"CRM","crm_random","random",NA,30,2,0,1.2,89.2479,81.1142,8.1337
11,5,"CFO","cfo_pride",NA,"pride",30,2,0.6,1.2,52.4234,44.3454,8.078
11,5,"CRM","crm_random","random",NA,45,3,0.9,1.5,83.3426,75.2646,8.078
11,5,"CFO","cfo_pride",NA,"pride",30,3,0.3,0.9,55.5989,47.6323,7.9666
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,30,3,0.6,1.5,89.1365,81.1699,7.9666
11,5,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0.3,1.5,93.3148,85.4039,7.91090000000001
11,5,"CRM","crm_fixed","fixed",NA,45,2,0,0.9,92.2006,84.2897,7.9109
11,5,"CRM","crm_random","random",NA,30,2,0.6,1.5,85.8496,77.9944,7.8552
11,5,"CRM","crm_level","level",NA,30,3,0.9,1.5,81.6713,73.8719,7.79940000000001
11,5,"CRM","crm_level","level",NA,30,3,0.6,1.2,85.2368,77.493,7.74380000000001
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,30,2,0,1.5,90.8078,83.0641,7.7437
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,30,3,0,1.2,92.0891,84.3454,7.7437
11,5,"CRM","crm_fixed","fixed",NA,30,2,0,0.9,88.2451,80.6128,7.6323
11,5,"CRM","crm_fixed","fixed",NA,30,2,0.6,1.2,84.1783,76.6017,7.5766
11,5,"CRM","crm_level","level",NA,45,2,0.9,1.5,86.2396,78.663,7.5766
11,5,"CRM","crm_level","level",NA,45,3,0.6,1.2,87.5209,79.9443,7.5766
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0,1.2,93.8719,86.351,7.5209
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0.6,1.5,90.8635,83.454,7.40950000000001
11,5,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0.6,1.5,90.1393,82.7855,7.35380000000001
11,5,"CRM","crm_random","random",NA,45,2,0.3,1.2,90.195,82.8969,7.29809999999999
11,5,"CRM","crm_random","random",NA,30,3,0.9,1.5,80.5571,73.2591,7.298
11,5,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0,1.2,92.5348,85.2925,7.2423
11,5,"CRM","crm_random","random",NA,45,3,0.6,1.2,86.6295,79.3872,7.24229999999999
11,5,"CRM","crm_level","level",NA,30,2,0,1.2,89.415,82.2284,7.18660000000001
11,5,"CRM","crm_fixed","fixed",NA,30,3,0,0.6,88.7465,81.5599,7.1866
11,5,"CRM","crm_random","random",NA,45,3,0.3,0.9,90.5292,83.3426,7.1866
11,5,"CRM","crm_random","random",NA,30,2,0.3,1.2,88.2451,81.1142,7.1309
11,5,"CRM","crm_fixed","fixed",NA,30,2,0.9,1.5,80.6128,73.5376,7.0752
11,5,"CRM","crm_level","level",NA,30,2,0.6,1.5,85.4039,78.3287,7.0752
11,5,"CRM","crm_random","random",NA,45,2,0.9,1.5,85.6825,78.7187,6.96380000000001
11,5,"CRM","crm_random","random",NA,30,3,0.3,0.9,87.5209,80.5571,6.96379999999999
11,5,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0.6,1.5,90.9749,84.0669,6.908
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0.6,1.5,90.5292,83.6212,6.908
11,5,"CRM","crm_level","level",NA,45,2,0.6,1.2,88.8579,82.0056,6.8523
11,5,"CRM","crm_alpha_crm","alpha_crm",NA,30,2,0,1.5,91.3092,84.5682,6.741
11,5,"CRM","crm_random","random",NA,45,2,0,0.9,92.4234,85.6825,6.7409
11,5,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0,1.2,93.7604,87.0752,6.68520000000001
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0,1.2,93.1476,86.4624,6.68519999999999
11,5,"CRM","crm_fixed","fixed",NA,30,2,0.3,0.9,87.1309,80.6128,6.5181
11,5,"CFO","cfo_pride",NA,"pride",45,2,0.6,1.2,55.4875,48.9694,6.5181
11,5,"CRM","crm_level","level",NA,30,3,0.3,0.9,88.1337,81.6713,6.4624
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,30,3,0.3,1.2,90.8078,84.3454,6.4624
11,5,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0,1.2,94.429,87.9666,6.4624
11,5,"CRM","crm_level","level",NA,45,2,0,0.9,92.7019,86.2396,6.4623
11,5,"CRM","crm_level","level",NA,45,3,0.3,0.9,90.7521,84.3454,6.4067
11,5,"CRM","crm_fixed","fixed",NA,30,3,1.2,1.5,71.3649,65.0139,6.351
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,30,2,0.3,1.5,89.415,83.0641,6.35090000000001
11,5,"CRM","crm_fixed","fixed",NA,45,3,0.9,1.2,80.2228,73.8719,6.35090000000001
11,5,"CFO","cfo_pride",NA,"pride",30,2,0.3,0.9,55.4875,49.1922,6.2953
11,5,"CFO","cfo_pride",NA,"pride",45,3,0,0.6,58.3287,52.0891,6.2396
11,5,"CRM","crm_random","random",NA,45,3,0,0.6,92.8134,86.6295,6.18390000000001
11,5,"CFO","cfo_pride",NA,"pride",30,3,0,0.6,58.3287,52.1448,6.1839
11,5,"CFO","cfo_pride",NA,"pride",45,3,0.9,1.2,47.3538,41.1699,6.1839
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0.3,1.2,92.5348,86.351,6.18380000000001
11,5,"CFO","cfo_pride",NA,"pride",30,3,0.9,1.2,47.6323,41.4485,6.1838
11,5,"CRM","crm_fixed","fixed",NA,45,3,0,0.6,91.7549,85.6267,6.12820000000001
11,5,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0.3,1.2,91.4206,85.2925,6.12809999999999
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,30,3,0.9,1.5,87.1866,81.1699,6.0167
11,5,"CRM","crm_random","random",NA,45,2,0.6,1.2,88.9136,82.8969,6.0167
11,5,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0.6,1.5,91.4206,85.4039,6.0167
11,5,"CFO","cfo_pride",NA,"pride",30,2,0,0.6,58.3287,52.4234,5.9053
11,5,"CRM","crm_random","random",NA,30,2,0,0.9,89.2479,83.3426,5.9053
11,5,"CRM","crm_alpha_crm","alpha_crm",NA,30,2,0.3,1.5,90.4735,84.5682,5.9053
11,5,"CRM","crm_fixed","fixed",NA,45,2,0.3,0.9,90.1393,84.2897,5.84960000000001
11,5,"CRM","crm_level","level",NA,30,2,0,0.9,89.415,83.5655,5.84950000000001
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0.3,1.2,92.2006,86.4624,5.73819999999999
11,5,"CRM","crm_level","level",NA,30,2,0.3,1.2,87.9109,82.2284,5.6825
11,5,"CRM","crm_fixed","fixed",NA,45,2,0.9,1.2,84.2897,78.6072,5.68249999999999
11,5,"CRM","crm_level","level",NA,45,3,0,0.6,92.9805,87.5209,5.45960000000001
11,5,"CFO","cfo_pride",NA,"pride",30,3,1.2,1.5,41.4485,35.9889,5.4596
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,30,2,0,1.2,90.8078,85.3482,5.45959999999999
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,45,2,0.9,1.5,89.0808,83.6212,5.45959999999999
11,5,"CFO","cfo_pride",NA,"pride",45,2,0,0.9,58.3287,52.9248,5.4039
11,5,"CFO","cfo_pride",NA,"pride",45,3,1.2,1.5,41.1699,35.766,5.4039
11,5,"CRM","crm_fixed","fixed",NA,45,3,0.6,0.9,85.6267,80.2228,5.40389999999999
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0,0.9,93.8719,88.468,5.40389999999999
11,5,"CRM","crm_random","random",NA,30,2,0.9,1.5,83.3426,77.9944,5.34820000000001
11,5,"CRM","crm_random","random",NA,30,3,0,0.6,89.5822,84.234,5.34820000000001
11,5,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0.3,1.2,93.3148,87.9666,5.34820000000001
11,5,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0.3,1.2,92.3677,87.0752,5.2925
11,5,"CRM","crm_level","level",NA,30,2,0.9,1.5,83.5655,78.3287,5.2368
11,5,"CRM","crm_fixed","fixed",NA,45,3,1.2,1.5,73.8719,68.6351,5.2368
11,5,"CRM","crm_alpha_crm","alpha_crm",NA,30,2,0,1.2,91.3092,86.1281,5.1811
11,5,"CRM","crm_fixed","fixed",NA,30,3,0.6,0.9,81.5599,76.3788,5.1811
11,5,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0.9,1.5,88.468,83.454,5.01400000000001
11,5,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0.9,1.5,87.7994,82.7855,5.01390000000001
11,5,"CRM","crm_fixed","fixed",NA,30,3,0.9,1.2,76.3788,71.3649,5.01389999999999
11,5,"CRM","crm_alpha_crm","alpha_crm",NA,45,2,0.9,1.5,89.0808,84.0669,5.01389999999999
13,5,"CFO","cfo_pride",NA,"pride",30,3,0,1.5,43.0641,5.571,37.4931
13,5,"CFO","cfo_pride",NA,"pride",45,3,0,1.5,43.0641,5.571,37.4931
13,5,"CRM","crm_fixed","fixed",NA,45,3,0,1.5,65.7939,28.3565,37.4374
13,5,"CRM","crm_random","random",NA,45,3,0,1.5,66.0167,31.6435,34.3732
13,5,"CRM","crm_level","level",NA,45,3,0,1.5,66.9638,33.0919,33.8719
13,5,"CFO","cfo_pride",NA,"pride",30,3,0,1.2,43.0641,9.7493,33.3148
13,5,"CFO","cfo_pride",NA,"pride",30,3,0.3,1.5,38.6072,5.571,33.0362
13,5,"CFO","cfo_pride",NA,"pride",45,3,0.3,1.5,38.6072,5.571,33.0362
13,5,"CFO","cfo_pride",NA,"pride",45,3,0,1.2,43.0641,10.4178,32.6463
13,5,"CRM","crm_fixed","fixed",NA,45,3,0,1.2,65.7939,34.429,31.3649
13,5,"CRM","crm_fixed","fixed",NA,45,3,0.3,1.5,59.2201,28.3565,30.8636
13,5,"CRM","crm_fixed","fixed",NA,45,2,0,1.5,66.0724,36.6017,29.4707
13,5,"CRM","crm_fixed","fixed",NA,30,3,0,1.5,66.0724,36.7688,29.3036
13,5,"CRM","crm_random","random",NA,45,3,0.3,1.5,60.7799,31.6435,29.1364
13,5,"CFO","cfo_pride",NA,"pride",30,3,0.3,1.2,38.6072,9.7493,28.8579
13,5,"CFO","cfo_pride",NA,"pride",30,3,0,0.9,43.0641,14.4847,28.5794
13,5,"CRM","crm_random","random",NA,45,3,0,1.2,66.0167,37.5487,28.468
13,5,"CFO","cfo_pride",NA,"pride",45,3,0.6,1.5,33.8719,5.571,28.3009
13,5,"CFO","cfo_pride",NA,"pride",30,3,0.6,1.5,33.8162,5.571,28.2452
13,5,"CFO","cfo_pride",NA,"pride",45,3,0.3,1.2,38.6072,10.4178,28.1894
13,5,"CRM","crm_level","level",NA,45,3,0,1.2,66.9638,39.1643,27.7995
13,5,"CFO","cfo_pride",NA,"pride",45,3,0,0.9,43.0641,15.3203,27.7438
13,5,"CRM","crm_level","level",NA,45,3,0.3,1.5,60.8357,33.0919,27.7438
13,5,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0,1.5,69.0251,42.0613,26.9638
13,5,"CRM","crm_level","level",NA,30,3,0,1.5,69.415,42.8969,26.5181
13,5,"CRM","crm_random","random",NA,30,3,0,1.5,68.2451,42.2841,25.961
13,5,"CRM","crm_random","random",NA,45,2,0,1.5,66.5738,41.2813,25.2925
13,5,"CRM","crm_fixed","fixed",NA,45,3,0.3,1.2,59.2201,34.429,24.7911
13,5,"CRM","crm_level","level",NA,45,2,0,1.5,67.2423,42.7298,24.5125
13,5,"CRM","crm_fixed","fixed",NA,45,2,0.3,1.5,60.8914,36.6017,24.2897
13,5,"CRM","crm_fixed","fixed",NA,45,2,0,1.2,66.0724,41.8384,24.234
13,5,"CFO","cfo_pride",NA,"pride",30,3,0.3,0.9,38.6072,14.4847,24.1225
13,5,"CFO","cfo_pride",NA,"pride",30,3,0.6,1.2,33.8162,9.7493,24.0669
13,5,"CRM","crm_fixed","fixed",NA,30,3,0.3,1.5,60.3343,36.7688,23.5655
13,5,"CRM","crm_fixed","fixed",NA,45,3,0,0.9,65.7939,42.2284,23.5655
13,5,"CRM","crm_alpha_crm","alpha_crm",NA,45,3,0,1.5,72.0334,48.5237,23.5097
13,5,"CFO","cfo_pride",NA,"pride",45,3,0.6,1.2,33.8719,10.4178,23.4541
13,5,"CFO","cfo_pride",NA,"pride",45,3,0.3,0.9,38.6072,15.3203,23.2869
13,5,"CRM","crm_random","random",NA,45,3,0.3,1.2,60.7799,37.5487,23.2312
13,5,"CRM","crm_fixed","fixed",NA,30,3,0,1.2,66.0724,43.0084,23.064
13,5,"CRM","crm_level","level",NA,45,3,0,0.9,66.9638,44.5682,22.3956
13,5,"CRM","crm_random","random",NA,45,3,0,0.9,66.0167,43.7326,22.2841
13,5,"CRM","crm_fixed","fixed",NA,45,3,0.6,1.5,50.4178,28.3565,22.0613
13,5,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0.3,1.5,64.0669,42.0613,22.0056
13,5,"CRM","crm_level","level",NA,45,3,0.3,1.2,60.8357,39.1643,21.6714
13,5,"CRM","crm_random","random",NA,45,3,0.6,1.5,53.2591,31.6435,21.6156
13,5,"CRM","crm_fixed","fixed",NA,30,2,0,1.5,65.7939,44.234,21.5599
13,5,"CRM","crm_alpha_crm","alpha_crm",NA,30,3,0,1.5,75.2646,53.8162,21.4484
13,5,"CRM","crm_cumu_crm","cumu_crm",NA,45,3,0,1.2,69.0251,47.7437,21.2814
13,5,"CRM","crm_level","level",NA,45,2,0,1.2,67.2423,46.1281,21.1142
