"Task_ID","Scenario","Source_Scenario","Scenario_Group","Attempt","Allocation","Stage2_Allocation","Model_ID","Carryover_Model","Efficacy_Model","Nmax","N_s1","N_s2","n_eval","Cycle_Max","Arrival_Rate","T_assess","True_MTD","True_OBD","Target_Toxicity","Utility_Type","Lambda_T","Dose","Toxicity_IPDE_Alpha","Efficacy_IPDE_Alpha","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","Carryover_Mean","MTD_Selection_pct","OBD_Selection_pct","No_OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Duration","Early_Stop_pct","ntrial"
114,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,3,0.9,0.9,0.12,0.12,0.194881052931109,0.194327809532753,43.8644264547208,0.171746047900705,8.3,15,4.3,5.682,4.471,2.412,29.736,18.242,996.182907812102,1.7,1000
114,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,4,0.9,0.9,0.15,0.15,0.236809277423579,0.233943196922218,44.56422071839,0.171746047900705,29.2,16.4,4.3,5.652,4.478,2.435,29.736,18.242,996.182907812102,1.7,1000
114,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,5,0.9,0.9,0.3,0.5,0.32806086664206,0.524882529008593,58.3705170748332,0.171746047900705,59.9,47.9,4.3,7.923,6.557,2.388,29.736,18.242,996.182907812102,1.7,1000
115,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,1,0.9,0.9,0.3,0.05,0.41372727385532,0.0849229383808745,28.5462853486397,0.223274229805843,72.2,9.1,88.8,13.008,8.668,4.532,16.323,10.369,553.005423597015,81.8,1000
115,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,2,0.9,0.9,0.35,0.06,0.467765851152683,0.354397247546363,42.5532008066744,0.223274229805843,4.3,1.3,88.8,2.343,1.904,1.004,16.323,10.369,553.005423597015,81.8,1000
115,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,3,0.9,0.9,0.4,0.07,0.559688743041065,0.449647363569345,44.5912920925181,0.223274229805843,1.3,0.8,88.8,0.78,0.645,0.332,16.323,10.369,553.005423597015,81.8,1000
115,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,4,0.9,0.9,0.45,0.08,0.600413639647068,0.487538983555819,45.2357934274664,0.223274229805843,0.1,0,88.8,0.159,0.14,0.069,16.323,10.369,553.005423597015,81.8,1000
115,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,1,1,0.3,3,1,5,0.9,0.9,0.5,0.09,0.67492724487866,0.49888106775603,42.9357742702154,0.223274229805843,0,0,88.8,0.033,0.028,0.017,16.323,10.369,553.005423597015,81.8,1000
116,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,1,0.9,0.9,0.02,0.2,0.0548885522186806,0.228517803643438,51.515526129859,0.164643067712519,0,29.1,0.1,7.815,5.568,2.819,30,17.861,973.011325556278,0,1000
116,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,2,0.9,0.9,0.06,0.2,0.0812371759582088,0.241121733439899,51.2178169680656,0.164643067712519,1.3,26,0.1,7.386,5.678,3.103,30,17.861,973.011325556278,0,1000
116,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,3,0.9,0.9,0.09,0.2,0.144448194628758,0.249713199464388,49.204864182713,0.164643067712519,2.7,17.8,0.1,5.886,4.709,2.475,30,17.861,973.011325556278,0,1000
116,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,4,0.9,0.9,0.14,0.2,0.181210708125957,0.263167134024554,48.541599716435,0.164643067712519,23.1,16.5,0.1,5.295,4.266,2.257,30,17.861,973.011325556278,0,1000
116,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,1,0.3,3,1,5,0.9,0.9,0.26,0.2,0.265067134050423,0.326328490516652,48.9770240689822,0.164643067712519,72.9,10.5,0.1,3.618,2.985,1.485,30,17.861,973.011325556278,0,1000
117,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,1,0.9,0.9,0.07,0.05,0.168256804578569,0.123321615626272,40.6690247544336,0.206357003070508,4.4,6.3,6.3,6.099,4.136,2.169,29.37,18.25,985.776458428636,3.7,1000
117,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,2,0.9,0.9,0.14,0.25,0.216919962435172,0.280744092550105,48.1678470555994,0.206357003070508,19.5,54.7,6.3,12.606,9.296,4.965,29.37,18.25,985.776458428636,3.7,1000
117,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,3,0.9,0.9,0.31,0.25,0.313201627385472,0.310080248763992,46.0767498304206,0.206357003070508,55.3,27.5,6.3,7.644,6.056,2.802,29.37,18.25,985.776458428636,3.7,1000
117,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,4,0.9,0.9,0.41,0.25,0.361206211629094,0.40230139540394,49.6898352590727,0.206357003070508,18.7,4.9,6.3,2.682,2.287,1.058,29.37,18.25,985.776458428636,3.7,1000
117,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,2,0.3,3,1,5,0.9,0.9,0.52,0.25,0.457402720888791,0.48605561408376,50.867228009474,0.206357003070508,2,0.3,6.3,0.339,0.297,0.126,29.37,18.25,985.776458428636,3.7,1000
118,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,1,0.9,0.9,0.01,0.05,0.0350174400416163,0.147171518885388,47.4295935314586,0.158619516932962,0,0.3,0,3.312,2.305,1.047,30,19.361,1066.40488900054,0,1000
118,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,2,0.9,0.9,0.02,0.08,0.0547630036663686,0.175089390055537,48.3148432566775,0.158619516932962,0,0.4,0,3.399,2.848,1.623,30,19.361,1066.40488900054,0,1000
118,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,3,0.9,0.9,0.05,0.2,0.105821842893312,0.252487290984733,50.9163637433515,0.158619516932962,0.3,2.2,0,4.137,3.423,1.719,30,19.361,1066.40488900054,0,1000
118,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,4,0.9,0.9,0.1,0.5,0.137289834432893,0.519414266576992,65.6732626173038,0.158619516932962,55.7,66.8,0,13.827,10.478,4.594,30,19.361,1066.40488900054,0,1000
118,24,4,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,4,0.3,3,1,5,0.9,0.9,0.25,0.5,0.21271007121326,0.525843470859558,63.0422054030431,0.158619516932962,44,30.3,0,5.325,4.251,1.656,30,19.361,1066.40488900054,0,1000
119,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,1,0.9,0.9,0.11,0.1,0.189684910663734,0.150908849233588,41.4671345274659,0.196142913055835,8.9,16,8.9,8.916,5.98,3.251,29.043,18.531,1013.97398744208,6.5,1000
119,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,2,0.9,0.9,0.17,0.2,0.240278472193057,0.250083337540713,45.3938613647205,0.196142913055835,29.4,31.3,8.9,9.291,6.986,3.76,29.043,18.531,1013.97398744208,6.5,1000
119,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,3,0.9,0.9,0.3,0.4,0.338368663297524,0.442276689489622,53.0018548374764,0.196142913055835,52.7,40.7,8.9,8.994,7.206,2.876,29.043,18.531,1013.97398744208,6.5,1000
119,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,4,0.9,0.9,0.5,0.42,0.386507936749683,0.496166228333338,54.309656230013,0.196142913055835,8.3,2.9,8.9,1.77,1.566,0.601,29.043,18.531,1013.97398744208,6.5,1000
119,27,2,"higher_gap_above_MTD",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,3,3,0.3,3,1,5,0.9,0.9,0.62,0.45,0.481782893000874,0.500285851975641,50.7458353985035,0.196142913055835,0.3,0.2,8.9,0.072,0.065,0.024,29.043,18.531,1013.97398744208,6.5,1000
120,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,1,0.9,0.9,0.05,0.05,0.086152354959246,0.127585918556559,44.2090609150237,0.170680679655115,1.5,7,5.1,5.325,3.664,1.896,29.742,18.2,986.497988780501,1.6,1000
120,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,2,0.9,0.9,0.1,0.08,0.120478929293687,0.152686710841645,44.3420454787512,0.170680679655115,1.3,10.1,5.1,5.352,4.222,2.421,29.742,18.2,986.497988780501,1.6,1000
120,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,3,0.9,0.9,0.12,0.12,0.197069009085,0.191574884712564,43.6117327193539,0.170680679655115,8.2,15.1,5.1,5.754,4.496,2.44,29.742,18.2,986.497988780501,1.6,1000
120,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,4,0.9,0.9,0.15,0.15,0.239136262116037,0.231275982932409,44.311108491303,0.170680679655115,31,14.9,5.1,5.478,4.351,2.383,29.742,18.2,986.497988780501,1.6,1000
120,38,38,"user_added",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0178571428571429,28,5,5,0.3,3,1,5,0.9,0.9,0.3,0.5,0.330512075842026,0.530582016754766,58.6144379716049,0.170680679655115,58,47.8,5.1,7.833,6.452,2.402,29.742,18.2,986.497988780501,1.6,1000
121,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,1,1,0.3,3,1,1,0.9,0.9,0.3,0.05,0.403674449128338,0.0848380355520003,28.9433041679865,0.231666477309728,70.8,11.8,85.6,13.755,9.398,4.642,17.985,11.51,324.289655578929,76.8,1000
121,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,1,1,0.3,3,1,2,0.9,0.9,0.35,0.06,0.458318481436941,0.340946045494717,42.1240234722054,0.231666477309728,7.4,2.2,85.6,2.931,2.491,1.249,17.985,11.51,324.289655578929,76.8,1000
121,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,1,1,0.3,3,1,3,0.9,0.9,0.4,0.07,0.551515007625554,0.435653856815981,44.0786311039367,0.231666477309728,1.4,0.4,85.6,1.083,0.933,0.481,17.985,11.51,324.289655578929,76.8,1000
121,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,1,1,0.3,3,1,4,0.9,0.9,0.45,0.08,0.592879540714036,0.487400524731859,45.5288498553501,0.231666477309728,0,0,85.6,0.183,0.17,0.089,17.985,11.51,324.289655578929,76.8,1000
121,1,1,"base_example",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,1,1,0.3,3,1,5,0.9,0.9,0.5,0.09,0.668653562116884,0.497630016348369,43.1116584962268,0.231666477309728,0,0,85.6,0.033,0.03,0.014,17.985,11.51,324.289655578929,76.8,1000
122,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,1,0.3,3,1,1,0.9,0.9,0.02,0.2,0.0540932412058676,0.227963394691765,51.5140740332712,0.180973498483529,0,26.3,0.3,7.296,5.614,2.528,30,18.079,500.90045263255,0,1000
122,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,1,0.3,3,1,2,0.9,0.9,0.06,0.2,0.0803197992050965,0.243961121710463,51.4248753344239,0.180973498483529,0.1,28,0.3,7.056,5.975,2.885,30,18.079,500.90045263255,0,1000
122,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,1,0.3,3,1,3,0.9,0.9,0.09,0.2,0.143429195171395,0.25434558986978,49.523567585331,0.180973498483529,2.1,20.3,0.3,5.94,5.204,2.535,30,18.079,500.90045263255,0,1000
122,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,1,0.3,3,1,4,0.9,0.9,0.14,0.2,0.180202181203509,0.268855712637508,48.9232555101101,0.180973498483529,15.4,17.5,0.3,5.601,4.9,2.331,30,18.079,500.90045263255,0,1000
122,16,1,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,1,0.3,3,1,5,0.9,0.9,0.26,0.2,0.264177617783445,0.300737126181506,47.4771228595526,0.180973498483529,82.4,7.6,0.3,4.107,3.742,1.642,30,18.079,500.90045263255,0,1000
123,20,5,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,3,2,0.3,3,1,1,0.9,0.9,0.07,0.05,0.171141144024936,0.124278891821181,40.6110877482734,0.21818126797977,4.1,5.9,6.5,5.958,4.356,1.851,29.373,18.556,517.186546348572,4.1,1000
123,20,5,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,3,2,0.3,3,1,2,0.9,0.9,0.14,0.25,0.220083913406867,0.285725339581843,48.3401638386359,0.21818126797977,23.2,56.2,6.5,11.436,9.071,4.489,29.373,18.556,517.186546348572,4.1,1000
123,20,5,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,3,2,0.3,3,1,3,0.9,0.9,0.31,0.25,0.316632171249083,0.305889088905685,45.6880584843778,0.21818126797977,52.7,26.5,6.5,7.935,6.781,2.901,29.373,18.556,517.186546348572,4.1,1000
123,20,5,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,3,2,0.3,3,1,4,0.9,0.9,0.41,0.25,0.364660799493886,0.381781438820033,48.3204543494465,0.21818126797977,17.1,4.4,6.5,3.243,2.994,1.27,29.373,18.556,517.186546348572,4.1,1000
123,20,5,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,3,2,0.3,3,1,5,0.9,0.9,0.52,0.25,0.460737524556637,0.467906789122698,49.6449063650964,0.21818126797977,2.8,0.5,6.5,0.801,0.754,0.306,29.373,18.556,517.186546348572,4.1,1000
124,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,4,0.3,3,1,1,0.9,0.9,0.01,0.05,0.0396929433809205,0.148365352855088,47.3142034360684,0.168237465489358,0,0.7,0.1,3.357,2.535,0.888,30,19.489,545.1334590171,0,1000
124,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,4,0.3,3,1,2,0.9,0.9,0.02,0.08,0.0611188610773397,0.180571643625793,48.389544174454,0.168237465489358,0,0.6,0.1,3.381,3.182,1.392,30,19.489,545.1334590171,0,1000
124,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,4,0.3,3,1,3,0.9,0.9,0.05,0.2,0.115406130152345,0.257817030695098,50.8527766356121,0.168237465489358,0,4.3,0.1,4.293,3.924,1.869,30,19.489,545.1334590171,0,1000
124,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,4,0.3,3,1,4,0.9,0.9,0.1,0.5,0.148352753169417,0.505479108106831,64.3946363596332,0.168237465489358,6.1,53.4,0.1,10.608,8.858,3.794,30,19.489,545.1334590171,0,1000
124,24,4,"five_scenarios_txt",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,4,0.3,3,1,5,0.9,0.9,0.25,0.5,0.226299281254988,0.526051277025935,62.5111053713566,0.168237465489358,93.9,40.9,0.1,8.361,7.182,2.568,30,19.489,545.1334590171,0,1000
125,27,2,"higher_gap_above_MTD",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,3,3,0.3,3,1,1,0.9,0.9,0.11,0.1,0.191746307523564,0.156190462864798,41.7015754709453,0.202473799241733,6.9,16.4,6.7,8.877,6.364,2.938,29.22,18.904,527.903975932971,5.3,1000
125,27,2,"higher_gap_above_MTD",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,3,3,0.3,3,1,2,0.9,0.9,0.17,0.2,0.242746596399418,0.253793835061082,45.5177662476882,0.202473799241733,34.2,35.3,6.7,9.075,7.354,3.575,29.22,18.904,527.903975932971,5.3,1000
125,27,2,"higher_gap_above_MTD",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,3,3,0.3,3,1,3,0.9,0.9,0.3,0.4,0.341356456838586,0.439375809628165,52.7082903041464,0.202473799241733,49.2,38.2,6.7,8.322,7.157,2.788,29.22,18.904,527.903975932971,5.3,1000
125,27,2,"higher_gap_above_MTD",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,3,3,0.3,3,1,4,0.9,0.9,0.5,0.42,0.389634811760814,0.486638624543665,53.6129250021874,0.202473799241733,9,3.3,6.7,2.55,2.379,0.887,29.22,18.904,527.903975932971,5.3,1000
125,27,2,"higher_gap_above_MTD",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,3,3,0.3,3,1,5,0.9,0.9,0.62,0.45,0.484986012949129,0.499888266848156,50.5938554929242,0.202473799241733,0.3,0.1,6.7,0.396,0.386,0.128,29.22,18.904,527.903975932971,5.3,1000
126,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,5,0.3,3,1,1,0.9,0.9,0.05,0.05,0.0846673659233202,0.130020083340059,44.4145103634707,0.167894247744131,1,6.2,5.4,5.097,3.792,1.59,29.73,18.459,515.300601163119,1.9,1000
126,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,5,0.3,3,1,2,0.9,0.9,0.1,0.08,0.118717623796165,0.156015632973239,44.6122330265477,0.167894247744131,1.4,12.1,5.4,5.343,4.613,2.31,29.73,18.459,515.300601163119,1.9,1000
126,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,5,0.3,3,1,3,0.9,0.9,0.12,0.12,0.194928531646262,0.190829345944467,43.6526194908175,0.167894247744131,9.6,13.2,5.4,5.631,4.842,2.363,29.73,18.459,515.300601163119,1.9,1000
126,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,5,0.3,3,1,4,0.9,0.9,0.15,0.15,0.236884878545926,0.234027708746581,44.5662673829578,0.167894247744131,28.6,15.8,5.4,5.283,4.581,2.223,29.73,18.459,515.300601163119,1.9,1000
126,38,38,"user_added",1,"two_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,6,30,3,2,0.0357142857142857,28,5,5,0.3,3,1,5,0.9,0.9,0.3,0.5,0.328183619869218,0.524048599326701,58.3155711648334,0.167894247744131,59.4,47.3,5.4,8.376,7.156,2.785,29.73,18.459,515.300601163119,1.9,1000
127,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,1,1,0.3,3,1,1,0.9,0.9,0.3,0.05,0.405726241916625,0.0839292314727157,28.8067042116979,0.229286782214794,70.4,11.6,85.8,13.947,9.517,4.718,17.934,11.472,323.461665217014,77.4,1000
127,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,1,1,0.3,3,1,2,0.9,0.9,0.35,0.06,0.460262675053458,0.345417650833725,42.3145520478852,0.229286782214794,7,2.2,85.8,2.745,2.338,1.168,17.934,11.472,323.461665217014,77.4,1000
127,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,1,1,0.3,3,1,3,0.9,0.9,0.4,0.07,0.553212008434631,0.437378079436611,44.1142044288114,0.229286782214794,1.1,0.4,85.8,1.038,0.892,0.471,17.934,11.472,323.461665217014,77.4,1000
127,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,1,1,0.3,3,1,4,0.9,0.9,0.45,0.08,0.594447276281843,0.48737211703986,45.4644359711179,0.229286782214794,0.2,0,85.8,0.177,0.165,0.092,17.934,11.472,323.461665217014,77.4,1000
127,1,1,"base_example",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,1,1,0.3,3,1,5,0.9,0.9,0.5,0.09,0.669961669504428,0.497807395820614,43.0699769690597,0.229286782214794,0,0,85.8,0.027,0.025,0.013,17.934,11.472,323.461665217014,77.4,1000
128,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,5,1,0.3,3,1,1,0.9,0.9,0.02,0.2,0.0534698460491809,0.223720543375843,51.2844387605833,0.170575321440532,0,25.3,0.2,7.521,5.8,2.496,30,18.045,502.876903740709,0,1000
128,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,5,1,0.3,3,1,2,0.9,0.9,0.06,0.2,0.079439565232452,0.244187699341467,51.4736793511899,0.170575321440532,0.6,29.5,0.2,7.545,6.32,3.09,30,18.045,502.876903740709,0,1000
128,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,5,1,0.3,3,1,3,0.9,0.9,0.09,0.2,0.142037064578225,0.255088215726407,49.6238103604554,0.170575321440532,4.9,19.2,0.2,5.889,5.118,2.499,30,18.045,502.876903740709,0,1000
128,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,5,1,0.3,3,1,4,0.9,0.9,0.14,0.2,0.178573623195078,0.274776814448271,49.3436639390931,0.170575321440532,23.1,17.6,0.2,5.433,4.705,2.32,30,18.045,502.876903740709,0,1000
128,16,1,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,5,1,0.3,3,1,5,0.9,0.9,0.26,0.2,0.26215644640218,0.322638896538608,48.8720759362293,0.170575321440532,71.4,8.2,0.2,3.612,3.228,1.55,30,18.045,502.876903740709,0,1000
129,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,3,2,0.3,3,1,1,0.9,0.9,0.07,0.05,0.168728422475346,0.121306845096701,40.5292738067882,0.211696067284362,4.3,6,6.9,6.186,4.536,1.925,29.37,18.431,510.378830368554,4.1,1000
129,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,3,2,0.3,3,1,2,0.9,0.9,0.14,0.25,0.217202545664082,0.274027296500106,47.7535359634431,0.211696067284362,23.3,56.3,6.9,12.267,9.626,4.742,29.37,18.431,510.378830368554,4.1,1000
129,20,5,"five_scenarios_txt",1,"one_stage","one_stage","multicycle_additive","multicycle_additive","multicycle_additive",30,30,30,3,2,0.0357142857142857,28,3,2,0.3,3,1,3,0.9,0.9,0.31,0.25,0.313096975547283,0.30515366169172,45.7853406796119,0.211696067284362,49.6,25,6.9,7.623,6.433,2.928,29.37,18.431,510.378830368554,4.1,1000
