"Scenario","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","Alpha_true","r_carry","Accrual","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat_raw","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files"
3,"CRM","crm_random",NA,NA,"random",0.9,0.1,0.5,4,0.35,0.62,0.3762,NA,NA,NA,17.2871,4.1994,4.1994,2.1453,29.7858,21.2478,0.9179,70.0906,1961,1961
3,"CRM","crm_random",NA,NA,"random",0.9,0.1,0.5,5,0.45,0.765,0.4706,NA,NA,NA,5.1504,1.9138,1.9138,0.309,29.7858,21.2478,0.9179,70.0906,1961,1961
3,"CRM","crm_random",NA,NA,"random",0.9,0.2,0.5,1,0.15,0.15,0.183,NA,NA,NA,7.4962,7.3049,7.3049,0,29.7659,21.1882,1.0199,69.8859,1961,1961
3,"CRM","crm_random",NA,NA,"random",0.9,0.2,0.5,2,0.2,0.335,0.2322,NA,NA,NA,32.5854,8.5043,8.5043,4.7598,29.7659,21.1882,1.0199,69.8859,1961,1961
3,"CRM","crm_random",NA,NA,"random",0.9,0.2,0.5,3,0.3,0.48,0.3281,NA,NA,NA,37.0729,7.8526,7.8526,1.3457,29.7659,21.1882,1.0199,69.8859,1961,1961
3,"CRM","crm_random",NA,NA,"random",0.9,0.2,0.5,4,0.35,0.62,0.3754,NA,NA,NA,15.7573,4.1489,4.1489,2.1086,29.7659,21.1882,1.0199,69.8859,1961,1961
3,"CRM","crm_random",NA,NA,"random",0.9,0.2,0.5,5,0.45,0.765,0.4698,NA,NA,NA,6.0683,1.9551,1.9551,0.3636,29.7659,21.1882,1.0199,69.8859,1961,1961
4,"CRM","crm_level",NA,NA,"level",0,0,0.5,1,0.15,0.15,0.2055,NA,NA,NA,13.2,8.07,8.07,0,29.79,21.809,0.9,71.2773,2000,2000
4,"CRM","crm_level",NA,NA,"level",0,0,0.5,2,0.3,0.3,0.2573,NA,NA,NA,41.25,9.654,9.654,5.096,29.79,21.809,0.9,71.2773,2000,2000
4,"CRM","crm_level",NA,NA,"level",0,0,0.5,3,0.38,0.38,0.3563,NA,NA,NA,31.45,7.4985,7.4985,1.138,29.79,21.809,0.9,71.2773,2000,2000
4,"CRM","crm_level",NA,NA,"level",0,0,0.5,4,0.45,0.45,0.4042,NA,NA,NA,11.15,3.213,3.213,1.575,29.79,21.809,0.9,71.2773,2000,2000
4,"CRM","crm_level",NA,NA,"level",0,0,0.5,5,0.55,0.55,0.4984,NA,NA,NA,2.05,1.3545,1.3545,0.172,29.79,21.809,0.9,71.2773,2000,2000
4,"CRM","crm_level",NA,NA,"level",0,0.1,0.5,1,0.15,0.15,0.2048,NA,NA,NA,13.5645,8.0806,8.0806,0,29.7721,21.7874,0.9689,71.2585,1961,1961
4,"CRM","crm_level",NA,NA,"level",0,0.1,0.5,2,0.3,0.3,0.2565,NA,NA,NA,40.4386,9.6915,9.6915,5.104,29.7721,21.7874,0.9689,71.2585,1961,1961
4,"CRM","crm_level",NA,NA,"level",0,0.1,0.5,3,0.38,0.38,0.3552,NA,NA,NA,30.9536,7.3386,7.3386,1.1127,29.7721,21.7874,0.9689,71.2585,1961,1961
4,"CRM","crm_level",NA,NA,"level",0,0.1,0.5,4,0.45,0.45,0.4032,NA,NA,NA,11.6777,3.2218,3.2218,1.589,29.7721,21.7874,0.9689,71.2585,1961,1961
4,"CRM","crm_level",NA,NA,"level",0,0.1,0.5,5,0.55,0.55,0.4972,NA,NA,NA,2.3967,1.4396,1.4396,0.179,29.7721,21.7874,0.9689,71.2585,1961,1961
4,"CRM","crm_level",NA,NA,"level",0,0.2,0.5,1,0.15,0.15,0.2045,NA,NA,NA,13.2585,8.0989,8.0989,0,29.795,21.8383,0.8669,71.4605,1961,1961
4,"CRM","crm_level",NA,NA,"level",0,0.2,0.5,2,0.3,0.3,0.2562,NA,NA,NA,40.9485,9.5691,9.5691,5.076,29.795,21.8383,0.8669,71.4605,1961,1961
4,"CRM","crm_level",NA,NA,"level",0,0.2,0.5,3,0.38,0.38,0.355,NA,NA,NA,31.0046,7.3845,7.3845,1.0979,29.795,21.8383,0.8669,71.4605,1961,1961
4,"CRM","crm_level",NA,NA,"level",0,0.2,0.5,4,0.45,0.45,0.4029,NA,NA,NA,11.6777,3.2922,3.2922,1.5941,29.795,21.8383,0.8669,71.4605,1961,1961
4,"CRM","crm_level",NA,NA,"level",0,0.2,0.5,5,0.55,0.55,0.4971,NA,NA,NA,2.2438,1.4503,1.4503,0.1887,29.795,21.8383,0.8669,71.4605,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.5,1,0.15,0.15,0.2134,NA,NA,NA,15.95,8.889,8.889,0,29.787,21.839,0.9,71.465,2000,2000
4,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.5,2,0.3,0.3,0.2662,NA,NA,NA,44.1,9.996,9.996,5.4115,29.787,21.839,0.9,71.465,2000,2000
4,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.5,3,0.38,0.38,0.3661,NA,NA,NA,28.7,7.173,7.173,0.9625,29.787,21.839,0.9,71.465,2000,2000
4,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.5,4,0.45,0.45,0.4142,NA,NA,NA,8.7,2.7525,2.7525,1.4355,29.787,21.839,0.9,71.465,2000,2000
4,"CRM","crm_fixed",NA,NA,"fixed",0,0,0.5,5,0.55,0.55,0.5082,NA,NA,NA,1.65,0.9765,0.9765,0.1385,29.787,21.839,0.9,71.465,2000,2000
4,"CRM","crm_fixed",NA,NA,"fixed",0,0.1,0.5,1,0.15,0.15,0.2007,NA,NA,NA,12.0347,7.5558,7.5558,0,29.743,21.9898,1.1219,71.4163,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0,0.1,0.5,2,0.3,0.3,0.252,NA,NA,NA,39.2657,9.0031,9.0031,4.818,29.743,21.9898,1.1219,71.4163,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0,0.1,0.5,3,0.38,0.38,0.3504,NA,NA,NA,32.0245,7.4885,7.4885,0.9679,29.743,21.9898,1.1219,71.4163,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0,0.1,0.5,4,0.45,0.45,0.3983,NA,NA,NA,12.5956,3.9363,3.9363,1.7231,29.743,21.9898,1.1219,71.4163,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0,0.1,0.5,5,0.55,0.55,0.4926,NA,NA,NA,2.9577,1.7593,1.7593,0.2443,29.743,21.9898,1.1219,71.4163,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0,0.2,0.5,1,0.15,0.15,0.1936,NA,NA,NA,10.3009,7.204,7.204,0,29.7751,22.2091,0.9689,72.0342,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0,0.2,0.5,2,0.3,0.3,0.2442,NA,NA,NA,35.8491,8.2993,8.2993,4.5946,29.7751,22.2091,0.9689,72.0342,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0,0.2,0.5,3,0.38,0.38,0.3419,NA,NA,NA,35.2881,7.8434,7.8434,0.8883,29.7751,22.2091,0.9689,72.0342,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0,0.2,0.5,4,0.45,0.45,0.3897,NA,NA,NA,14.0235,4.2698,4.2698,1.7945,29.7751,22.2091,0.9689,72.0342,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0,0.2,0.5,5,0.55,0.55,0.4842,NA,NA,NA,3.5696,2.1586,2.1586,0.2886,29.7751,22.2091,0.9689,72.0342,1961,1961
4,"CRM","crm_random",NA,NA,"random",0,0,0.5,1,0.15,0.15,0.207,NA,NA,NA,14.05,8.133,8.133,0,29.7795,21.8615,0.95,71.4325,2000,2000
4,"CRM","crm_random",NA,NA,"random",0,0,0.5,2,0.3,0.3,0.259,NA,NA,NA,41.9,9.669,9.669,5.0955,29.7795,21.8615,0.95,71.4325,2000,2000
4,"CRM","crm_random",NA,NA,"random",0,0,0.5,3,0.38,0.38,0.3579,NA,NA,NA,30.4,7.4565,7.4565,1.1505,29.7795,21.8615,0.95,71.4325,2000,2000
4,"CRM","crm_random",NA,NA,"random",0,0,0.5,4,0.45,0.45,0.4059,NA,NA,NA,10.45,3.0765,3.0765,1.493,29.7795,21.8615,0.95,71.4325,2000,2000
4,"CRM","crm_random",NA,NA,"random",0,0,0.5,5,0.55,0.55,0.4999,NA,NA,NA,2.25,1.4445,1.4445,0.179,29.7795,21.8615,0.95,71.4325,2000,2000
4,"CRM","crm_random",NA,NA,"random",0,0.1,0.5,1,0.15,0.15,0.2071,NA,NA,NA,13.9215,8.0607,8.0607,0,29.7904,21.873,0.9179,71.638,1961,1961
4,"CRM","crm_random",NA,NA,"random",0,0.1,0.5,2,0.3,0.3,0.259,NA,NA,NA,42.6313,9.7772,9.7772,5.078,29.7904,21.873,0.9179,71.638,1961,1961
4,"CRM","crm_random",NA,NA,"random",0,0.1,0.5,3,0.38,0.38,0.358,NA,NA,NA,30.0357,7.4503,7.4503,1.1295,29.7904,21.873,0.9179,71.638,1961,1961
4,"CRM","crm_random",NA,NA,"random",0,0.1,0.5,4,0.45,0.45,0.4059,NA,NA,NA,10.0969,3.0658,3.0658,1.5426,29.7904,21.873,0.9179,71.638,1961,1961
4,"CRM","crm_random",NA,NA,"random",0,0.1,0.5,5,0.55,0.55,0.4999,NA,NA,NA,2.3967,1.4365,1.4365,0.1673,29.7904,21.873,0.9179,71.638,1961,1961
4,"CRM","crm_random",NA,NA,"random",0,0.2,0.5,1,0.15,0.15,0.2065,NA,NA,NA,12.9526,8.0867,8.0867,0,29.7935,21.8618,0.8669,71.5277,1961,1961
4,"CRM","crm_random",NA,NA,"random",0,0.2,0.5,2,0.3,0.3,0.2584,NA,NA,NA,42.1724,9.7221,9.7221,5.104,29.7935,21.8618,0.8669,71.5277,1961,1961
4,"CRM","crm_random",NA,NA,"random",0,0.2,0.5,3,0.38,0.38,0.3573,NA,NA,NA,31.3106,7.4258,7.4258,1.103,29.7935,21.8618,0.8669,71.5277,1961,1961
4,"CRM","crm_random",NA,NA,"random",0,0.2,0.5,4,0.45,0.45,0.4052,NA,NA,NA,10.3519,3.1423,3.1423,1.5563,29.7935,21.8618,0.8669,71.5277,1961,1961
4,"CRM","crm_random",NA,NA,"random",0,0.2,0.5,5,0.55,0.55,0.4993,NA,NA,NA,2.3457,1.4166,1.4166,0.1683,29.7935,21.8618,0.8669,71.5277,1961,1961
4,"CRM","crm_level",NA,NA,"level",0.3,0,0.5,1,0.15,0.15,0.2156,NA,NA,NA,16.35,8.619,8.619,0,29.7915,21.786,0.9,71.2132,2000,2000
4,"CRM","crm_level",NA,NA,"level",0.3,0,0.5,2,0.3,0.345,0.2684,NA,NA,NA,45.35,10.308,10.308,5.304,29.7915,21.786,0.9,71.2132,2000,2000
4,"CRM","crm_level",NA,NA,"level",0.3,0,0.5,3,0.38,0.47,0.3681,NA,NA,NA,28.5,7.083,7.083,1.1405,29.7915,21.786,0.9,71.2132,2000,2000
4,"CRM","crm_level",NA,NA,"level",0.3,0,0.5,4,0.45,0.564,0.4161,NA,NA,NA,7.6,2.8245,2.8245,1.412,29.7915,21.786,0.9,71.2132,2000,2000
4,"CRM","crm_level",NA,NA,"level",0.3,0,0.5,5,0.55,0.685,0.5098,NA,NA,NA,1.3,0.957,0.957,0.149,29.7915,21.786,0.9,71.2132,2000,2000
4,"CRM","crm_level",NA,NA,"level",0.3,0.1,0.5,1,0.15,0.15,0.2159,NA,NA,NA,16.8281,8.6543,8.6543,0,29.795,21.7323,0.8669,71.185,1961,1961
4,"CRM","crm_level",NA,NA,"level",0.3,0.1,0.5,2,0.3,0.345,0.2686,NA,NA,NA,45.334,10.308,10.308,5.3804,29.795,21.7323,0.8669,71.185,1961,1961
4,"CRM","crm_level",NA,NA,"level",0.3,0.1,0.5,3,0.38,0.47,0.3683,NA,NA,NA,27.9449,7.1214,7.1214,1.1214,29.795,21.7323,0.8669,71.185,1961,1961
4,"CRM","crm_level",NA,NA,"level",0.3,0.1,0.5,4,0.45,0.564,0.4163,NA,NA,NA,7.6492,2.7843,2.7843,1.4176,29.795,21.7323,0.8669,71.185,1961,1961
4,"CRM","crm_level",NA,NA,"level",0.3,0.1,0.5,5,0.55,0.685,0.5099,NA,NA,NA,1.3768,0.9271,0.9271,0.1433,29.795,21.7323,0.8669,71.185,1961,1961
4,"CRM","crm_level",NA,NA,"level",0.3,0.2,0.5,1,0.15,0.15,0.2156,NA,NA,NA,16.9811,8.6481,8.6481,0,29.7751,21.7466,1.0199,71.0952,1961,1961
4,"CRM","crm_level",NA,NA,"level",0.3,0.2,0.5,2,0.3,0.345,0.2683,NA,NA,NA,45.385,10.1336,10.1336,5.3049,29.7751,21.7466,1.0199,71.0952,1961,1961
4,"CRM","crm_level",NA,NA,"level",0.3,0.2,0.5,3,0.38,0.47,0.3679,NA,NA,NA,26.7721,7.2239,7.2239,1.1229,29.7751,21.7466,1.0199,71.0952,1961,1961
4,"CRM","crm_level",NA,NA,"level",0.3,0.2,0.5,4,0.45,0.564,0.4158,NA,NA,NA,8.5161,2.8409,2.8409,1.4804,29.7751,21.7466,1.0199,71.0952,1961,1961
4,"CRM","crm_level",NA,NA,"level",0.3,0.2,0.5,5,0.55,0.685,0.5094,NA,NA,NA,1.3259,0.9286,0.9286,0.1203,29.7751,21.7466,1.0199,71.0952,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.5,1,0.15,0.15,0.2252,NA,NA,NA,19.9,9.8295,9.8295,0,29.79,21.8215,0.9,71.3979,2000,2000
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.5,2,0.3,0.345,0.279,NA,NA,NA,48,10.5555,10.5555,5.718,29.79,21.8215,0.9,71.3979,2000,2000
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.5,3,0.38,0.47,0.3799,NA,NA,NA,25.35,6.6825,6.6825,0.921,29.79,21.8215,0.9,71.3979,2000,2000
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.5,4,0.45,0.564,0.4281,NA,NA,NA,5.2,2.205,2.205,1.236,29.79,21.8215,0.9,71.3979,2000,2000
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0,0.5,5,0.55,0.685,0.5215,NA,NA,NA,0.65,0.5175,0.5175,0.0935,29.79,21.8215,0.9,71.3979,2000,2000
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0.1,0.5,1,0.15,0.15,0.2118,NA,NA,NA,15.2473,8.1586,8.1586,0,29.769,21.9199,1.0199,71.4557,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0.1,0.5,2,0.3,0.345,0.2642,NA,NA,NA,43.9572,9.6058,9.6058,5.0745,29.769,21.9199,1.0199,71.4557,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0.1,0.5,3,0.38,0.47,0.3637,NA,NA,NA,28.8628,7.2988,7.2988,0.9964,29.769,21.9199,1.0199,71.4557,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0.1,0.5,4,0.45,0.564,0.4117,NA,NA,NA,9.434,3.5247,3.5247,1.588,29.769,21.9199,1.0199,71.4557,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0.1,0.5,5,0.55,0.685,0.5055,NA,NA,NA,1.4788,1.181,1.181,0.1902,29.769,21.9199,1.0199,71.4557,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0.2,0.5,1,0.15,0.15,0.2024,NA,NA,NA,11.7287,7.6109,7.6109,0,29.7874,22.1275,0.9179,71.8924,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0.2,0.5,2,0.3,0.345,0.2539,NA,NA,NA,41.1015,8.7705,8.7705,4.7884,29.7874,22.1275,0.9179,71.8924,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0.2,0.5,3,0.38,0.47,0.3525,NA,NA,NA,32.3814,7.7914,7.7914,0.9062,29.7874,22.1275,0.9179,71.8924,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0.2,0.5,4,0.45,0.564,0.4004,NA,NA,NA,11.9837,4.0372,4.0372,1.7241,29.7874,22.1275,0.9179,71.8924,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0.3,0.2,0.5,5,0.55,0.685,0.4947,NA,NA,NA,1.8868,1.5773,1.5773,0.2412,29.7874,22.1275,0.9179,71.8924,1961,1961
4,"CRM","crm_random",NA,NA,"random",0.3,0,0.5,1,0.15,0.15,0.2162,NA,NA,NA,17.75,8.6385,8.6385,0,29.808,21.7765,0.8,71.3736,2000,2000
4,"CRM","crm_random",NA,NA,"random",0.3,0,0.5,2,0.3,0.345,0.2689,NA,NA,NA,45.15,10.14,10.14,5.322,29.808,21.7765,0.8,71.3736,2000,2000
4,"CRM","crm_random",NA,NA,"random",0.3,0,0.5,3,0.38,0.47,0.3685,NA,NA,NA,26.4,7.1235,7.1235,1.112,29.808,21.7765,0.8,71.3736,2000,2000
4,"CRM","crm_random",NA,NA,"random",0.3,0,0.5,4,0.45,0.564,0.4164,NA,NA,NA,8.45,2.8275,2.8275,1.4425,29.808,21.7765,0.8,71.3736,2000,2000
4,"CRM","crm_random",NA,NA,"random",0.3,0,0.5,5,0.55,0.685,0.5099,NA,NA,NA,1.45,1.0785,1.0785,0.155,29.808,21.7765,0.8,71.3736,2000,2000
4,"CRM","crm_random",NA,NA,"random",0.3,0.1,0.5,1,0.15,0.15,0.2168,NA,NA,NA,16.7262,8.6435,8.6435,0,29.7858,21.717,0.9179,71.093,1961,1961
4,"CRM","crm_random",NA,NA,"random",0.3,0.1,0.5,2,0.3,0.345,0.2696,NA,NA,NA,45.487,10.1902,10.1902,5.3478,29.7858,21.717,0.9179,71.093,1961,1961
4,"CRM","crm_random",NA,NA,"random",0.3,0.1,0.5,3,0.38,0.47,0.3693,NA,NA,NA,28.3529,7.1581,7.1581,1.1642,29.7858,21.717,0.9179,71.093,1961,1961
4,"CRM","crm_random",NA,NA,"random",0.3,0.1,0.5,4,0.45,0.564,0.4173,NA,NA,NA,7.2412,2.7812,2.7812,1.411,29.7858,21.717,0.9179,71.093,1961,1961
4,"CRM","crm_random",NA,NA,"random",0.3,0.1,0.5,5,0.55,0.685,0.5108,NA,NA,NA,1.2749,1.0127,1.0127,0.1458,29.7858,21.717,0.9179,71.093,1961,1961
4,"CRM","crm_random",NA,NA,"random",0.3,0.2,0.5,1,0.15,0.15,0.2154,NA,NA,NA,16.3182,8.5808,8.5808,0,29.7721,21.72,0.9689,71.0523,1961,1961
4,"CRM","crm_random",NA,NA,"random",0.3,0.2,0.5,2,0.3,0.345,0.2681,NA,NA,NA,45.589,10.2545,10.2545,5.2922,29.7721,21.72,0.9689,71.0523,1961,1961
4,"CRM","crm_random",NA,NA,"random",0.3,0.2,0.5,3,0.38,0.47,0.3677,NA,NA,NA,27.7409,7.0739,7.0739,1.1647,29.7721,21.72,0.9689,71.0523,1961,1961
4,"CRM","crm_random",NA,NA,"random",0.3,0.2,0.5,4,0.45,0.564,0.4156,NA,NA,NA,8.0061,2.8593,2.8593,1.4416,29.7721,21.72,0.9689,71.0523,1961,1961
4,"CRM","crm_random",NA,NA,"random",0.3,0.2,0.5,5,0.55,0.685,0.5092,NA,NA,NA,1.3768,1.0036,1.0036,0.1535,29.7721,21.72,0.9689,71.0523,1961,1961
4,"CRM","crm_level",NA,NA,"level",0.6,0,0.5,1,0.15,0.15,0.2261,NA,NA,NA,20.45,9.4095,9.4095,0,29.8125,21.6385,0.8,71.069,2000,2000
4,"CRM","crm_level",NA,NA,"level",0.6,0,0.5,2,0.3,0.39,0.2797,NA,NA,NA,49.55,10.8555,10.8555,5.6725,29.8125,21.6385,0.8,71.069,2000,2000
4,"CRM","crm_level",NA,NA,"level",0.6,0,0.5,3,0.38,0.56,0.38,NA,NA,NA,23.45,6.585,6.585,1.147,29.8125,21.6385,0.8,71.069,2000,2000
4,"CRM","crm_level",NA,NA,"level",0.6,0,0.5,4,0.45,0.678,0.428,NA,NA,NA,5.05,2.37,2.37,1.239,29.8125,21.6385,0.8,71.069,2000,2000
4,"CRM","crm_level",NA,NA,"level",0.6,0,0.5,5,0.55,0.82,0.521,NA,NA,NA,0.7,0.5925,0.5925,0.1155,29.8125,21.6385,0.8,71.069,2000,2000
4,"CRM","crm_level",NA,NA,"level",0.6,0.1,0.5,1,0.15,0.15,0.2271,NA,NA,NA,21.6726,9.2218,9.2218,0,29.7812,21.5808,0.9689,70.9164,1961,1961
4,"CRM","crm_level",NA,NA,"level",0.6,0.1,0.5,2,0.3,0.39,0.2807,NA,NA,NA,47.6288,10.8756,10.8756,5.643,29.7812,21.5808,0.9689,70.9164,1961,1961
4,"CRM","crm_level",NA,NA,"level",0.6,0.1,0.5,3,0.38,0.56,0.3811,NA,NA,NA,23.6104,6.7343,6.7343,1.1637,29.7812,21.5808,0.9689,70.9164,1961,1961
4,"CRM","crm_level",NA,NA,"level",0.6,0.1,0.5,4,0.45,0.678,0.4291,NA,NA,NA,5.6094,2.3621,2.3621,1.2932,29.7812,21.5808,0.9689,70.9164,1961,1961
4,"CRM","crm_level",NA,NA,"level",0.6,0.1,0.5,5,0.55,0.82,0.522,NA,NA,NA,0.5099,0.5875,0.5875,0.1005,29.7812,21.5808,0.9689,70.9164,1961,1961
4,"CRM","crm_level",NA,NA,"level",0.6,0.2,0.5,1,0.15,0.15,0.2257,NA,NA,NA,20.3468,9.2203,9.2203,0,29.7904,21.6558,0.9179,71.1838,1961,1961
4,"CRM","crm_level",NA,NA,"level",0.6,0.2,0.5,2,0.3,0.39,0.2792,NA,NA,NA,49.5156,10.7608,10.7608,5.5584,29.7904,21.6558,0.9179,71.1838,1961,1961
4,"CRM","crm_level",NA,NA,"level",0.6,0.2,0.5,3,0.38,0.56,0.3795,NA,NA,NA,23.2024,6.8078,6.8078,1.1973,29.7904,21.6558,0.9179,71.1838,1961,1961
4,"CRM","crm_level",NA,NA,"level",0.6,0.2,0.5,4,0.45,0.678,0.4275,NA,NA,NA,5.5584,2.3575,2.3575,1.2713,29.7904,21.6558,0.9179,71.1838,1961,1961
4,"CRM","crm_level",NA,NA,"level",0.6,0.2,0.5,5,0.55,0.82,0.5206,NA,NA,NA,0.4589,0.6441,0.6441,0.1076,29.7904,21.6558,0.9179,71.1838,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.5,1,0.15,0.15,0.2371,NA,NA,NA,25.1,10.7445,10.7445,0,29.7435,21.7065,1.15,71.1688,2000,2000
4,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.5,2,0.3,0.39,0.2919,NA,NA,NA,50.9,10.9845,10.9845,5.998,29.7435,21.7065,1.15,71.1688,2000,2000
4,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.5,3,0.38,0.56,0.3936,NA,NA,NA,20.15,6.15,6.15,0.9535,29.7435,21.7065,1.15,71.1688,2000,2000
4,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.5,4,0.45,0.678,0.4418,NA,NA,NA,2.65,1.65,1.65,1.0495,29.7435,21.7065,1.15,71.1688,2000,2000
4,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.5,5,0.55,0.82,0.5346,NA,NA,NA,0.05,0.2145,0.2145,0.036,29.7435,21.7065,1.15,71.1688,2000,2000
4,"CRM","crm_fixed",NA,NA,"fixed",0.6,0.1,0.5,1,0.15,0.15,0.223,NA,NA,NA,18.7149,8.8715,8.8715,0,29.7981,21.8689,0.8669,71.5145,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0.6,0.1,0.5,2,0.3,0.39,0.2764,NA,NA,NA,47.9347,10.2606,10.2606,5.2876,29.7981,21.8689,0.8669,71.5145,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0.6,0.1,0.5,3,0.38,0.56,0.3768,NA,NA,NA,26.1091,7.0219,7.0219,1.0173,29.7981,21.8689,0.8669,71.5145,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0.6,0.1,0.5,4,0.45,0.678,0.4249,NA,NA,NA,5.7114,2.8853,2.8853,1.4681,29.7981,21.8689,0.8669,71.5145,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0.6,0.1,0.5,5,0.55,0.82,0.5183,NA,NA,NA,0.6629,0.7588,0.7588,0.156,29.7981,21.8689,0.8669,71.5145,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0.6,0.2,0.5,1,0.15,0.15,0.2118,NA,NA,NA,14.5334,8.0913,8.0913,0,29.7675,21.9403,1.0199,71.5239,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0.6,0.2,0.5,2,0.3,0.39,0.2642,NA,NA,NA,44.3141,9.2861,9.2861,5.027,29.7675,21.9403,1.0199,71.5239,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0.6,0.2,0.5,3,0.38,0.56,0.3636,NA,NA,NA,30.6476,7.6369,7.6369,0.9199,29.7675,21.9403,1.0199,71.5239,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0.6,0.2,0.5,4,0.45,0.678,0.4116,NA,NA,NA,8.1081,3.5385,3.5385,1.6803,29.7675,21.9403,1.0199,71.5239,1961,1961
4,"CRM","crm_fixed",NA,NA,"fixed",0.6,0.2,0.5,5,0.55,0.82,0.5055,NA,NA,NA,1.3768,1.2147,1.2147,0.1999,29.7675,21.9403,1.0199,71.5239,1961,1961
4,"CRM","crm_random",NA,NA,"random",0.6,0,0.5,1,0.15,0.15,0.2242,NA,NA,NA,21.2,9.1755,9.1755,0,29.781,21.5565,0.95,71.0083,2000,2000
4,"CRM","crm_random",NA,NA,"random",0.6,0,0.5,2,0.3,0.39,0.2774,NA,NA,NA,47.2,10.6215,10.6215,5.5685,29.781,21.5565,0.95,71.0083,2000,2000
4,"CRM","crm_random",NA,NA,"random",0.6,0,0.5,3,0.38,0.56,0.3772,NA,NA,NA,23.1,6.7365,6.7365,1.206,29.781,21.5565,0.95,71.0083,2000,2000
4,"CRM","crm_random",NA,NA,"random",0.6,0,0.5,4,0.45,0.678,0.425,NA,NA,NA,6.55,2.46,2.46,1.303,29.781,21.5565,0.95,71.0083,2000,2000
4,"CRM","crm_random",NA,NA,"random",0.6,0,0.5,5,0.55,0.82,0.5179,NA,NA,NA,1,0.7875,0.7875,0.147,29.781,21.5565,0.95,71.0083,2000,2000
4,"CRM","crm_random",NA,NA,"random",0.6,0.1,0.5,1,0.15,0.15,0.2264,NA,NA,NA,20.6527,9.1912,9.1912,0,29.795,21.6104,0.8669,70.9955,1961,1961
4,"CRM","crm_random",NA,NA,"random",0.6,0.1,0.5,2,0.3,0.39,0.2798,NA,NA,NA,49.2606,10.8343,10.8343,5.6237,29.795,21.6104,0.8669,70.9955,1961,1961
4,"CRM","crm_random",NA,NA,"random",0.6,0.1,0.5,3,0.38,0.56,0.3799,NA,NA,NA,23.1005,6.7236,6.7236,1.1958,29.795,21.6104,0.8669,70.9955,1961,1961
4,"CRM","crm_random",NA,NA,"random",0.6,0.1,0.5,4,0.45,0.678,0.4278,NA,NA,NA,5.3034,2.3575,2.3575,1.2657,29.795,21.6104,0.8669,70.9955,1961,1961
4,"CRM","crm_random",NA,NA,"random",0.6,0.1,0.5,5,0.55,0.82,0.5207,NA,NA,NA,0.8159,0.6884,0.6884,0.0994,29.795,21.6104,0.8669,70.9955,1961,1961
