"Scenario_Set","Scenario_Name","Scenario","Source_Scenario","True_MTD","Scenario_Attempt","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","CFO_Method","Alpha_true","r_carry","Accrual","T_assess","Nmax_eff","Cycle_Max","IPDE_Design","New_Patient_First","N_Eval_Escalate","D_Cap","Dose_Cap","Continuous_Enrollment","Restrict_To_Tried","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CFO_Skeleton","CFO_Model_File","CFO_Sigma2_Beta","CFO_Eta","CFO_PK_Method","CFO_N_MC_W","CFO_M_Use","CFO_Use_Monotone_Pair","CFO_N_Chains","CFO_N_Adapt","CFO_N_Burnin","CFO_N_Iter","CFO_Thin","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.2,0.2,0.2102,NA,NA,NA,25.35,7.2975,7.2975,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.3,0.3,0.3043,NA,NA,NA,34.25,7.6035,7.6035,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.35,0.35,0.3515,NA,NA,NA,23.7,5.106,5.106,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.45,0.45,0.4468,NA,NA,NA,10.9,2.985,2.985,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0357,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.1631,0,NA,NA,5.2,6.87,6.87,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0357,28,30,2,1,1,3,100,3,1,1,2,0.2,0.245,0.2104,NA,NA,NA,25.35,7.257,7.257,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0357,28,30,2,1,1,3,100,3,1,1,3,0.3,0.36,0.3045,NA,NA,NA,34.2,7.6395,7.6395,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0357,28,30,2,1,1,3,100,3,1,1,4,0.35,0.44,0.3518,NA,NA,NA,23.7,5.085,5.085,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0357,28,30,2,1,1,3,100,3,1,1,5,0.45,0.555,0.447,NA,NA,NA,10.9,2.988,2.988,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0357,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.163,0.0774,NA,NA,5,6.8445,6.8445,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0357,28,30,2,1,1,3,100,3,1,1,2,0.2,0.245,0.2102,NA,NA,NA,25.55,7.311,7.311,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0357,28,30,2,1,1,3,100,3,1,1,3,0.3,0.36,0.3043,NA,NA,NA,34.45,7.6365,7.6365,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0357,28,30,2,1,1,3,100,3,1,1,4,0.35,0.44,0.3516,NA,NA,NA,23.7,5.082,5.082,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0357,28,30,2,1,1,3,100,3,1,1,5,0.45,0.555,0.4468,NA,NA,NA,10.65,2.9655,2.9655,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.163,0,NA,NA,5,6.855,6.855,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.2,0.245,0.2102,NA,NA,NA,25.65,7.308,7.308,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.3,0.36,0.3043,NA,NA,NA,34.45,7.629,7.629,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.35,0.44,0.3516,NA,NA,NA,23.35,5.0745,5.0745,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.45,0.555,0.4468,NA,NA,NA,10.9,2.973,2.973,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.1631,0.0831,NA,NA,5.1,6.8595,6.8595,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.2,0.245,0.2103,NA,NA,NA,25.45,7.296,7.296,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.3,0.36,0.3044,NA,NA,NA,34.15,7.62,7.62,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.35,0.44,0.3516,NA,NA,NA,23.85,5.076,5.076,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.3,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.45,0.555,0.4469,NA,NA,NA,10.8,2.988,2.988,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0357,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.1631,0,NA,NA,5.05,6.8625,6.8625,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0357,28,30,2,1,1,3,100,3,1,1,2,0.2,0.29,0.2103,NA,NA,NA,25.8,7.3005,7.3005,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0357,28,30,2,1,1,3,100,3,1,1,3,0.3,0.42,0.3044,NA,NA,NA,33.95,7.6095,7.6095,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0357,28,30,2,1,1,3,100,3,1,1,4,0.35,0.53,0.3517,NA,NA,NA,23.7,5.0655,5.0655,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0357,28,30,2,1,1,3,100,3,1,1,5,0.45,0.66,0.4469,NA,NA,NA,10.85,3.0015,3.0015,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0357,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.163,0.0795,NA,NA,5.1,6.846,6.846,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0357,28,30,2,1,1,3,100,3,1,1,2,0.2,0.29,0.2103,NA,NA,NA,25.55,7.2975,7.2975,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0357,28,30,2,1,1,3,100,3,1,1,3,0.3,0.42,0.3044,NA,NA,NA,34.1,7.62,7.62,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0357,28,30,2,1,1,3,100,3,1,1,4,0.35,0.53,0.3516,NA,NA,NA,23.7,5.079,5.079,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0357,28,30,2,1,1,3,100,3,1,1,5,0.45,0.66,0.4469,NA,NA,NA,10.9,2.997,2.997,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.1628,0,NA,NA,5,6.8595,6.8595,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.2,0.29,0.2101,NA,NA,NA,25.95,7.287,7.287,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.3,0.42,0.3042,NA,NA,NA,33.7,7.6065,7.6065,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.35,0.53,0.3514,NA,NA,NA,23.75,5.094,5.094,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.45,0.66,0.4467,NA,NA,NA,10.95,2.9925,2.9925,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.1628,0.0809,NA,NA,5.2,6.8655,6.8655,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,2,0.2,0.29,0.2101,NA,NA,NA,25.3,7.2795,7.2795,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,3,0.3,0.42,0.3041,NA,NA,NA,34.4,7.6335,7.6335,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,4,0.35,0.53,0.3514,NA,NA,NA,23.8,5.0775,5.0775,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","random",NA,NA,"random",NA,0.6,0,0.0179,28,30,2,1,1,3,100,3,1,1,5,0.45,0.66,0.4466,NA,NA,NA,10.65,2.9835,2.9835,0,29.8395,29.8395,0.65,1649.8495,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.9,0,0.0357,28,30,2,1,1,3,100,3,1,1,1,0.15,0.15,0.1629,0,NA,NA,5.25,6.864,6.864,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.9,0,0.0357,28,30,2,1,1,3,100,3,1,1,2,0.2,0.335,0.2102,NA,NA,NA,25.35,7.29,7.29,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.9,0,0.0357,28,30,2,1,1,3,100,3,1,1,3,0.3,0.48,0.3043,NA,NA,NA,34.2,7.605,7.605,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Set_5dose_adaptive_r_37","Set_5dose_adaptive_r_37_SC2",2,2,3,1,"CRM","crm_r_fixed",NA,NA,"crm_r_fixed",NA,0.9,0,0.0357,28,30,2,1,1,3,100,3,1,1,4,0.35,0.62,0.3515,NA,NA,NA,23.75,5.0655,5.0655,0,29.8395,29.8395,0.65,839.5774,2000,2000,"0.15,0.2,0.3,0.35,0.45",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
