"Task_ID","Scenario","Source_Scenario","Scenario_Group","Attempt","Allocation","Model_ID","Toxicity_Model","Efficacy_Model","Nmax","s1_Max","N_s2","n_eval","Cycle_Max","Arrival_Rate","True_MTD","Target_Toxicity","Dose","True_DLT_rate","True_Efficacy_rate","Estimated_CRM_pj","Estimated_Efficacy","Estimated_Utility","Carryover_Mean","MTD_Selection_pct","OBD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Duration","n_eval_blocks","ntrial"
18,18,3,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,4,0.2,0.2,0.186403186634526,0.242528505721337,0.186607549730979,0.120541013361728,19.6,16.8,5.307,4.103,2.132,29.139,18.34,1123.421889402,3.288,1000
18,18,3,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,5,0.35,0.5,0.270642574379939,0.452361777818122,0.371169005504141,0.120541013361728,72.6,58.2,9.015,7.25,2.347,29.139,18.34,1123.421889402,3.288,1000
19,19,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,1,0.11,0.08,0.210052512794466,0.12211781513558,0.0591020612972405,0.121040535655298,23.9,9.6,7.494,4.932,2.766,25.986,17.089,996.239552736139,1.678,1000
19,19,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,2,0.26,0.3,0.26105604855692,0.301675250506272,0.223358435939196,0.121040535655298,36.5,45.4,10.968,8.219,4.01,25.986,17.089,996.239552736139,1.678,1000
19,19,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,3,0.39,0.32,0.358551526928085,0.364044144816576,0.256478686738151,0.121040535655298,33.6,20.9,5.634,4.509,1.654,25.986,17.089,996.239552736139,1.678,1000
19,19,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,4,0.6,0.35,0.405943285725054,0.457665160259634,0.335882174542118,0.121040535655298,5.4,2.4,1.605,1.434,0.418,25.986,17.089,996.239552736139,1.678,1000
19,19,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,5,0.77,0.4,0.499148846123977,0.493002800352085,0.343258146514892,0.121040535655298,0.2,0,0.285,0.262,0.049,25.986,17.089,996.239552736139,1.678,1000
20,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,1,0.07,0.05,0.140171625519873,0.117011459003759,0.0749599713477971,0.119893834721755,6.6,4.1,5.448,3.625,1.97,27.729,17.635,1041.67586808433,2.258,1000
20,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,2,0.14,0.25,0.183430070602951,0.240880078510846,0.18585105732996,0.119893834721755,14.3,36.4,10.203,7.355,4.175,27.729,17.635,1041.67586808433,2.258,1000
20,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,3,0.31,0.25,0.272329357122849,0.275239282227126,0.193540475090272,0.119893834721755,42.1,32.6,7.131,5.476,2.419,27.729,17.635,1041.67586808433,2.258,1000
20,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,4,0.41,0.25,0.318127239552647,0.369349508179858,0.273911336314064,0.119893834721755,24.6,14.5,3.42,2.823,1.106,27.729,17.635,1041.67586808433,2.258,1000
20,20,5,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,5,0.52,0.25,0.412553895281309,0.428139811790685,0.304373643206293,0.119893834721755,12.3,3.8,1.527,1.304,0.424,27.729,17.635,1041.67586808433,2.258,1000
21,21,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,1,0.37,0.5,0.421726855947252,0.483176951153205,0.356658894369029,0.121150684901076,59,60.7,20.889,16.423,4.572,23.649,18.462,1040.19815918377,0.639,1000
21,21,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,2,0.56,0.5,0.475761760322939,0.488857097519881,0.346128569422999,0.121150684901076,4.8,1.3,2.265,2.028,0.509,23.649,18.462,1040.19815918377,0.639,1000
21,21,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,3,0.69,0.5,0.567352813683248,0.49572995609527,0.325524111990296,0.121150684901076,0.1,0.1,0.468,0.436,0.102,23.649,18.462,1040.19815918377,0.639,1000
21,21,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,4,0.83,0.5,0.607793473603199,0.499367741307691,0.317029699226731,0.121150684901076,0,0,0.027,0.026,0.004,23.649,18.462,1040.19815918377,0.639,1000
21,21,1,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,5,0.88,0.5,0.681563348731067,0.500153047159414,0.295684042540093,0.121150684901076,0,0,0,0,0,23.649,18.462,1040.19815918377,0.639,1000
22,22,2,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,1,0.07,0.08,0.208935304761224,0.117013283092628,0.054332691664261,0.117322789493376,20.4,11.7,7.68,5.078,2.874,26.055,17.056,991.988308892145,1.71,1000
22,22,2,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,2,0.27,0.25,0.26022683536939,0.249549659126845,0.171481608516028,0.117322789493376,43.7,48.2,11.352,8.482,4.252,26.055,17.056,991.988308892145,1.71,1000
22,22,2,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,3,0.5,0.25,0.358129871443146,0.320927304525437,0.213488343092493,0.117322789493376,32.1,15,5.193,4.298,1.457,26.055,17.056,991.988308892145,1.71,1000
22,22,2,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,4,0.56,0.5,0.405662735048295,0.498856128358889,0.3771573078444,0.117322789493376,3.5,2.7,1.605,1.426,0.376,26.055,17.056,991.988308892145,1.71,1000
22,22,2,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,5,0.78,0.5,0.499060759853449,0.497095841782262,0.347377613826228,0.117322789493376,0.2,0,0.225,0.207,0.04,26.055,17.056,991.988308892145,1.71,1000
23,23,3,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,1,0.32,0.05,0.384116918590544,0.0880142996828871,-0.027220775894276,0.128450031855311,78.3,3.2,9.045,6.268,2.953,12.18,8.108,458.396809793669,0.815,1000
23,23,3,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,2,0.55,0.05,0.437591946824985,0.317193458332633,0.185915874285138,0.128450031855311,8.4,2.6,2.604,2.242,0.965,12.18,8.108,458.396809793669,0.815,1000
23,23,3,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,3,0.8,0.05,0.530206127300815,0.449016216572993,0.289954378382749,0.128450031855311,0.7,0.6,0.525,0.488,0.152,12.18,8.108,458.396809793669,0.815,1000
23,23,3,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,4,0.94,0.05,0.571876866999843,0.49938126948271,0.327818209382757,0.128450031855311,0,0,0.006,0.006,0.002,12.18,8.108,458.396809793669,0.815,1000
23,23,3,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,1,0.3,5,0.97,0.05,0.649101456635251,0.499923460559068,0.305193023568492,0.128450031855311,0,0,0,0,0,12.18,8.108,458.396809793669,0.815,1000
24,24,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,1,0.01,0.05,0.0284232291223853,0.144816125179187,0.136289156442472,0.123535823152563,0,0.3,3.705,2.514,1.253,29.847,19.273,1191.46658748302,3.34,1000
24,24,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,2,0.02,0.08,0.0452545348307014,0.163404903730665,0.149828543281455,0.123535823152563,0.1,1.1,3.72,2.893,1.929,29.847,19.273,1191.46658748302,3.34,1000
24,24,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,3,0.05,0.2,0.0901249200425423,0.229528914648479,0.202491438635716,0.123535823152563,0.8,4.4,5.076,3.79,2.117,29.847,19.273,1191.46658748302,3.34,1000
24,24,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,4,0.1,0.5,0.118487143348808,0.427794102922726,0.392247959918083,0.123535823152563,5,45.8,10.215,7.97,3.356,29.847,19.273,1191.46658748302,3.34,1000
24,24,4,"five_scenarios_txt",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,5,0.3,5,0.25,0.5,0.188093296072097,0.447923242334658,0.391495253513029,0.123535823152563,94.1,48.3,7.131,5.731,1.919,29.847,19.273,1191.46658748302,3.34,1000
25,25,5,"five_scenarios_txt",2,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,1,0.09,0.2,0.170040236093074,0.196191549090966,0.145179478263043,0.117160222130713,11.1,21.8,10.317,6.824,3.795,28.563,19.045,1103.96945465038,1.851,1000
25,25,5,"five_scenarios_txt",2,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,2,0.18,0.25,0.217854064879867,0.261090657874037,0.195734438410077,0.117160222130713,30.1,29.5,8.079,6.041,3.077,28.563,19.045,1103.96945465038,1.851,1000
25,25,5,"five_scenarios_txt",2,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,3,0.37,0.4,0.312575255402659,0.398152015451664,0.304379438830866,0.117160222130713,45.1,35,7.476,6.089,2.09,28.563,19.045,1103.96945465038,1.851,1000
25,25,5,"five_scenarios_txt",2,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,4,0.63,0.45,0.359916399618705,0.472482564457568,0.364507644571957,0.117160222130713,12.5,6.7,2.259,2.05,0.491,28.563,19.045,1103.96945465038,1.851,1000
25,25,5,"five_scenarios_txt",2,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,5,0.77,0.5,0.45507443743868,0.497200678154002,0.360678346922398,0.117160222130713,1,0.3,0.432,0.405,0.065,28.563,19.045,1103.96945465038,1.851,1000
26,26,1,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,1,0.15,0.1,0.206342311390195,0.126927162801063,0.0650244693840044,0.121055028000358,23.9,11.6,8.565,5.648,3.133,24.819,16.256,953.456785518695,1.685,1000
26,26,1,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,2,0.22,0.2,0.256061148743216,0.259094816730671,0.182276472107706,0.121055028000358,29.6,28.1,7.221,5.38,2.896,24.819,16.256,953.456785518695,1.685,1000
26,26,1,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,3,0.3,0.35,0.351878778058617,0.383105165899113,0.277541532481528,0.121055028000358,36.7,28.7,6.351,4.97,1.938,24.819,16.256,953.456785518695,1.685,1000
26,26,1,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,4,0.62,0.45,0.398785943776136,0.474131410302343,0.354495627169502,0.121055028000358,8.4,5.2,2.238,2.043,0.531,24.819,16.256,953.456785518695,1.685,1000
26,26,1,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,5,0.8,0.55,0.491595345259785,0.499130701210876,0.35165209763294,0.121055028000358,0.3,0.3,0.444,0.419,0.065,24.819,16.256,953.456785518695,1.685,1000
27,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,1,0.11,0.1,0.169885359130964,0.136946651961888,0.0859810442225983,0.120775934456994,13.3,8.4,7.389,4.844,2.735,26.736,17.663,1040.2697508189,1.974,1000
27,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,2,0.17,0.2,0.216853546064507,0.242428867472029,0.177372803652676,0.120775934456994,21.9,24.3,6.939,5.164,2.871,26.736,17.663,1040.2697508189,1.974,1000
27,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,3,0.3,0.4,0.310260886415459,0.391756960010095,0.298678694085457,0.120775934456994,43.8,40.2,8.154,6.409,2.484,26.736,17.663,1040.2697508189,1.974,1000
27,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,4,0.5,0.42,0.357123020302653,0.453342640901551,0.346205734810755,0.120775934456994,17,10.3,3.321,2.903,0.786,26.736,17.663,1040.2697508189,1.974,1000
27,27,2,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,3,0.3,5,0.62,0.45,0.451653324978934,0.487654788726427,0.352158791232747,0.120775934456994,3.6,1.7,0.933,0.846,0.197,26.736,17.663,1040.2697508189,1.974,1000
28,28,3,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,1,0.2,0.05,0.278580898205744,0.0993314861118957,0.0157572166501724,0.124242319345593,50,9,7.575,5.099,2.637,20.817,13.883,800.784718692045,1.277,1000
28,28,3,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,2,0.3,0.3,0.332162492154183,0.345685868228694,0.246037120582439,0.124242319345593,32.9,34.4,8.952,6.798,3.155,20.817,13.883,800.784718692045,1.277,1000
28,28,3,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,3,0.5,0.32,0.430030579381223,0.408583760107383,0.279574586293016,0.124242319345593,13.3,7.2,3.543,2.914,0.96,20.817,13.883,800.784718692045,1.277,1000
28,28,3,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,4,0.6,0.35,0.475943417191447,0.480670368536287,0.337887343378853,0.124242319345593,1.2,0.8,0.657,0.592,0.167,20.817,13.883,800.784718692045,1.277,1000
28,28,3,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,5,0.77,0.4,0.563788131111523,0.497414917196926,0.328278477863469,0.124242319345593,0,0,0.09,0.083,0.015,20.817,13.883,800.784718692045,1.277,1000
29,29,4,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,1,0.19,0.4,0.233699664489725,0.370336034682352,0.300226135335434,0.118359770941385,38.2,63.6,18.696,13.469,5.53,29.136,20.667,1191.01132514904,1.2,1000
29,29,4,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,2,0.3,0.4,0.287147216522585,0.397235195062155,0.31109103010538,0.118359770941385,41,25.1,7.053,5.639,2.143,29.136,20.667,1191.01132514904,1.2,1000
29,29,4,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,3,0.56,0.4,0.387117264490895,0.438504477231559,0.32236929788429,0.118359770941385,18,6.4,2.877,2.546,0.686,29.136,20.667,1191.01132514904,1.2,1000
29,29,4,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,4,0.74,0.4,0.434828868105497,0.486152506778066,0.355703846346417,0.118359770941385,1,0.2,0.471,0.446,0.101,29.136,20.667,1191.01132514904,1.2,1000
29,29,4,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,2,0.3,5,0.86,0.4,0.527237713486063,0.498041526007485,0.339870211961666,0.118359770941385,0,0,0.039,0.037,0.009,29.136,20.667,1191.01132514904,1.2,1000
30,30,5,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,1,0.05,0.12,0.0965344971790928,0.158933293393796,0.129972944240068,0.119854906086565,3.2,8.5,6.456,4.232,2.415,28.824,18.628,1119.0990726571,2.743,1000
30,30,5,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,2,0.08,0.15,0.13286620434337,0.191939405411343,0.152079544108332,0.119854906086565,3.6,15.2,5.82,4.286,2.635,28.824,18.628,1119.0990726571,2.743,1000
30,30,5,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,3,0.17,0.2,0.212368837028486,0.234156460512215,0.170445809403669,0.119854906086565,24.4,20.2,5.34,4.09,2.105,28.824,18.628,1119.0990726571,2.743,1000
30,30,5,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,4,0.27,0.4,0.255390532105159,0.388288247426387,0.311671087794839,0.119854906086565,36.9,34.8,6.846,5.462,2.163,28.824,18.628,1119.0990726571,2.743,1000
30,30,5,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,5,0.54,0.5,0.347726986287701,0.471871063918789,0.367552968032479,0.119854906086565,31.9,18.1,4.362,3.806,0.878,28.824,18.628,1119.0990726571,2.743,1000
31,31,6,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,1,0.04,0.2,0.0700378876112796,0.226937383075302,0.205926016791919,0.123936566279225,2.1,2.6,5.292,3.562,1.804,29.814,20.776,1250.83281321317,2.646,1000
31,31,6,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,2,0.06,0.5,0.100237317422019,0.432494678657923,0.402423483431318,0.123936566279225,2.5,28.1,8.715,6.808,2.969,29.814,20.776,1250.83281321317,2.646,1000
31,31,6,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,3,0.1,0.5,0.169950303101384,0.448000600038992,0.397015509108577,0.123936566279225,11,28.5,6.81,5.437,2.028,29.814,20.776,1250.83281321317,2.646,1000
31,31,6,"higher_gap_above_MTD",1,"two_stage","additive_shared","additive_alpha","previous_dose_additive",30,6,30,3,2,0.0178571428571429,4,0.3,4,0.2,0.5,0.209321889677251,0.455804507618245,0.393007940715069,0.123936566279225,27.7,25.8,5.469,4.511,1.53,29.814,20.776,1250.83281321317,2.646,1000
